Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
174.740,,50,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
175.311,,30w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
176.366,,50,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
176.503,,40,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
176.560,,30w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
176.606,,30,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
,176.9786,,2.65e+07,D+,6 298.850,-,62 802.86,3s23p2,1D,2,3s<sup>2</sup>3p6d,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,
177.063,,30,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
177.092,,100w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
,177.2225,,2.39e+05,E,77.115,-,56 503.346,3s23p2,3P,1,3s<sup>2</sup>3p4d,1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,
177.683,177.6824,100w,5.83e+06,D,223.157,-,56 503.346,3s23p2,3P,2,3s<sup>2</sup>3p4d,1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
178.323,,50w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
179.912,,100w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
