Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
88.8777,88.8779+,2,,,0.0000,-,112 513.9,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.9034,88.9034+,13,,,0.0000,-,112 481.6,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)19s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.9069,88.9069+,15,,,0.0000,-,112 477.2,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)17d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.9198,88.9198+,3,,,0.0000,-,112 460.9,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)17d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.9508,88.9508+,12,,,0.0000,-,112 421.7,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.9550,88.9550+,16,,,0.0000,-,112 416.4,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)16d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.9707,88.9708+,3,,,0.0000,-,112 396.4,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)16d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
89.0089,89.0089+,14,,,0.0000,-,112 348.3,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)17s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
89.0139,89.0139+,16,,,0.0000,-,112 342.0,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)15d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
89.0333,89.0334+,4,,,0.0000,-,112 317.4,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)15d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
