Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,11 687,14,,1.48e+05,A,40 390.84,-,41 246.5,1s26p,2P°,3/2,1s<sup>2</sup>7d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,11 687,14,,2.46e+04,A,40 390.84,-,41 246.5,1s26p,2P°,3/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,11 687,14,,1.23e+05,A,40 390.84,-,41 246.5,1s26p,2P°,1/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,12 759,16,,1.34e+03,A,40 967.9,-,41 751.63,1s27s,2S,1/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,12 759,16,,1.34e+03,A,40 967.9,-,41 751.63,1s27s,2S,1/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,12 819.9,1.0,,7.07e+04,A,40 437.31,-,41 217.35,1s26d,2D,3/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,12 819.9,1.0,,7.09e+03,A,40 437.31,-,41 217.35,1s26d,2D,3/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,12 820.0,2.3,,6.37e+04,A,40 437.32,-,41 217.35,1s26d,2D,5/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,13 965.3,1.0,,2.34e+05,A,38 299.50,-,39 015.56,1s25s,2S,1/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,13 965.3,1.0,,2.34e+05,A,38 299.50,-,39 015.56,1s25s,2S,1/2,1s<sup>2</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,17 330,30,,1.25e+05,A,40 390.84,-,40 967.9,1s26p,2P°,1/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,17 330,30,,2.49e+05,A,40 390.84,-,40 967.9,1s26p,2P°,3/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,18 050,30,,6.37e+04,A,41 217.35,-,41 771.3,1s27p,2P°,3/2,1s<sup>2</sup>8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,18 050,30,,5.33e+04,A,41 217.35,-,41 771.3,1s27p,2P°,1/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,18 050,30,,1.07e+04,A,41 217.35,-,41 771.3,1s27p,2P°,3/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,19 800,40,,3.54e+04,A,41 246.5,-,41 751.63,1s27d,2D,5/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,19 800,40,,3.93e+03,A,41 246.5,-,41 751.63,1s27d,2D,3/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,19 800,40,,3.93e+04,A,41 246.5,-,41 751.63,1s27d,2D,3/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,24 802,9,,8.87e+04,A,39 987.64,-,40 390.84,1s26s,2S,1/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,24 802,9,,8.90e+04,A,39 987.64,-,40 390.84,1s26s,2S,1/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,27 050,70,,1.23e+05,A,41 217.35,-,41 587.1,1s27p,2P°,3/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,27 050,70,,6.15e+04,A,41 217.35,-,41 587.1,1s27p,2P°,1/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,27 953.3,1.0,,3.77e+03,A,30 925.38,-,31 283.12,1s23p,2P°,3/2,1s<sup>2</sup>3d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,
,27 956.4,1.0,,6.28e+02,A,30 925.38,-,31 283.08,1s23p,2P°,3/2,1s<sup>2</sup>3d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,
,27 956.4,1.0,,3.13e+03,A,30 925.38,-,31 283.08,1s23p,2P°,1/2,1s<sup>2</sup>3d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,
,40 090,160,,3.96e+04,A,40 967.9,-,41 217.35,1s27s,2S,1/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,40 090,160,,3.96e+04,A,40 967.9,-,41 217.35,1s27s,2S,1/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,60 800,400,,1.96e+04,A,41 587.1,-,41 751.63,1s28s,2S,1/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,60 800,400,,1.96e+04,A,41 587.1,-,41 751.63,1s28s,2S,1/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,64 998,60,,1.273e+03,AA,36 469.55,-,36 623.40,1s24p,2P°,3/2,1s<sup>2</sup>4d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,65 007,60,,1.060e+03,AA,36 469.55,-,36 623.38,1s24p,2P°,1/2,1s<sup>2</sup>4d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,65 007,60,,2.121e+02,AA,36 469.55,-,36 623.38,1s24p,2P°,3/2,1s<sup>2</sup>4d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,125 976,224,,4.80e+02,A,39 015.56,-,39 094.94,1s25p,2P°,3/2,1s<sup>2</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,125 992,224,,8.00e+01,A,39 015.56,-,39 094.93,1s25p,2P°,3/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,125 992,224,,4.00e+02,A,39 015.56,-,39 094.93,1s25p,2P°,1/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,215 100,700,,2.11e+02,B,40 390.84,-,40 437.32,1s26p,2P°,3/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,215 200,700,,1.76e+02,B,40 390.84,-,40 437.31,1s26p,2P°,1/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,215 200,700,,3.52e+01,B,40 390.84,-,40 437.31,1s26p,2P°,3/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,343 000,12 000,,1.67e+01,B,41 217.35,-,41 246.5,1s27p,2P°,3/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,343 000,12 000,,9.95e+01,B,41 217.35,-,41 246.5,1s27p,2P°,3/2,1s<sup>2</sup>7d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,343 000,12 000,,8.32e+01,B,41 217.35,-,41 246.5,1s27p,2P°,1/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,510 000,30 000,,4.43e+01,B,41 751.63,-,41 771.3,1s28p,2P°,1/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,510 000,30 000,,8.90e+00,B,41 751.63,-,41 771.3,1s28p,2P°,3/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,510 000,30 000,,5.32e+01,B,41 751.63,-,41 771.3,1s28p,2P°,3/2,1s<sup>2</sup>8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,1 045 000,110 000,,6.50e-01,B',39 094.93,-,39 104.5,1s25d,2D,3/2,1s<sup>2</sup>5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,1 046 000,110 000,,4.64e-02,B',39 094.94,-,39 104.5,1s25d,2D,5/2,1s<sup>2</sup>5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,1 046 000,110 000,,6.96e-01,B',39 094.94,-,39 104.5,1s25d,2D,5/2,1s<sup>2</sup>5f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,1 466 000,216 000,,6.44e-02,B',36 623.38,-,36 630.2,1s24d,2D,3/2,1s<sup>2</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,1 470 000,220 000,,6.90e-02,B',36 623.40,-,36 630.2,1s24d,2D,5/2,1s<sup>2</sup>4f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,1 470 000,220 000,,4.60e-03,B',36 623.40,-,36 630.2,1s24d,2D,5/2,1s<sup>2</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
