obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
,6783.4,,9.39e+04,C,61511.77,62985.96,3s2.3p.5d,3D*,1,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,6927.2,,1.02e+02,E,62349.93,63793.52,3s2.3p.6d,3F*,2,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,6947.3,,4.57e+02,E,62421.03,63860.44,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.8d,3F*,2,,T6066LS',,
,6948.1,,2.22e+04,C+,49060.601,50499.838,3s2.3p.4p,3P,1,3s2.3p.3d,3P*,2,,T8363c22,,
,7258.05,,1.30e+04,C+,49188.617,50566.397,3s2.3p.4p,3P,2,3s2.3p.3d,3P*,1,,T8363c22,,
,7626.5,,1.89e+04,C+,49188.617,50499.838,3s2.3p.4p,3P,2,3s2.3p.3d,3P*,2,,T8363c22,,
,7723.6,,6.44e+04,C+,56503.346,57798.072,3s2.3p.4d,1D*,2,3s2.3p.5p,1D,2,,T6066,,
,7825.2,,6.10e+03,D,61647.875,62925.80,3s2.3p.(2P*<3/2>).5f,2[3/2],2,3s2.3p.6d,3D*,1,,T6066LS',,
,8013.5,,6.50e+03,D,62534.08,63781.97,3s2.3p.6d,3F*,4,3s2.3p.(2P*<3/2>).7f,2[9/2],5,,T6066LS',,
,8314.1,,4.29e+04,C+,49399.670,50602.44,3s2.3p.4p,3S,1,3s2.3p.3d,3P*,0,,T8363c22,,
,8346.1,,6.58e+05,C+,59506.359,60704.53,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,8566.6,,4.62e+04,C,62966.61,64133.93,3s2.3p.(2P*<3/2>).6f,2[9/2],5,3s2.3p.8d,3F*,4,,T6066LS',,
,8571.0,,3.27e+04,B,49399.670,50566.397,3s2.3p.4p,3S,1,3s2.3p.3d,3P*,1,,T8363c22,,
,8741.1,,2.26e+04,C,61841.94,62985.96,3s2.3p.5d,3P*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,8791.9,,7.97e+03,C,60704.53,61841.94,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.5d,3P*,2,,T6066LS',,
,8872.2,,8.39e+02,D,61647.875,62774.99,3s2.3p.(2P*<3/2>).5f,2[3/2],2,3s2.3p.6d,3D*,2,,T6066LS',,
,9089.5,,1.83e+04,B,49399.670,50499.838,3s2.3p.4p,3S,1,3s2.3p.3d,3P*,2,,T8363c22,,
,9129.7,,4.20e+05,B+,57798.072,58893.40,3s2.3p.5p,1D,2,3s2.3p.4d,1F*,3,,T6066,,
,9144.9,,2.65e+05,B,62421.03,63514.533,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.7d,3F*,4,,T6066LS',,
,9525.4,,2.61e+05,B,61936.13,62985.96,3s2.3p.5d,3P*,1,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,9749.4,,3.25e+05,B+,61960.26,62985.96,3s2.3p.5d,3P*,0,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,9818.1,,1.56e+04,D,62774.99,63793.52,3s2.3p.6d,3D*,2,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,9965.5,,9.27e+04,B,57798.072,58801.529,3s2.3p.5p,1D,2,3s2.3p.4d,1P*,1,,T6066,,
,9975.7,,1.53e+03,D,60645.441,61647.875,3s2.3p.5d,3F*,2,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,10275.7,,7.63e+03,D+,61447.86,62421.03,3s2.3p.5d,3D*,2,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,10873.0,,1.87e+05,B+,61614.37,62534.08,3s2.3p.(2P*<3/2>).5f,2[9/2],5,3s2.3p.6d,3F*,4,,T6066LS',,
,10873.5,,1.75e+04,C,62421.03,63340.70,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.7d,3F*,3,,T6066LS',,
,10956.05,,8.59e-02,E,47351.554,48264.292,3s2.3p.3d,1D*,2,3s2.3p.4p,3D,3,,T8363c22,,
,11490.5,,1.01e+05,B+,60704.53,61574.814,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.5d,3D*,3,,T6066LS',,
,11524.5,,2.88e+04,D+,62925.80,63793.52,3s2.3p.6d,3D*,1,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,11736.5,,1.13e+05,C+,59190.46,60042.50,3s2.3p.(2P*<3/2>).4f,2[3/2],1,3s2.3p.nd,a 3P*,0,,T6066LS',,
,11750.7,,6.78e+04,C+,56690.903,57541.918,3s2.3p.4d,3P*,2,3s2.3p.5p,3S,1,,T6066LS,,
,11817.3,,4.01e+04,C+,61574.814,62421.03,3s2.3p.5d,3D*,3,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,11881.2,,3.94e+04,C+,56700.25,57541.918,3s2.3p.4d,3P*,1,3s2.3p.5p,3S,1,,T6066LS,,
,12195.2,,2.52e+04,C+,59190.46,60010.458,3s2.3p.(2P*<3/2>).4f,2[3/2],1,3s2.3p.nd,a 3P*,1,,T6066LS',,
,12368.0,,1.16e+04,C,56733.38,57541.918,3s2.3p.4d,3P*,0,3s2.3p.5p,3S,1,,T6066LS,,
,12703.3,,3.42e+03,C,59917.336,60704.53,3s2.3p.nd,a 3P*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,12757.4,,4.29e+02,E,62421.03,63204.89,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.7d,3F*,2,,T6066LS',,
,12864.4,,1.57e+04,C+,56690.903,57468.239,3s2.3p.4d,3P*,2,3s2.3p.5p,3P,2,,T6066LS,,
,12934.9,,1.04e+04,D,63020.42,63793.52,3s2.3p.6d,3P*,2,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,13014.1,,2.75e+04,D,63781.97,64550.37?,3s2.3p.(2P*<3/2>).7f,2[9/2],5,3s2.3p.9d,3F*,4,,T6066LS',,
,13021.0,,5.05e+03,C,56700.25,57468.239,3s2.3p.4d,3P*,1,3s2.3p.5p,3P,2,,T6066LS,,
,13064.7,,3.26e+05,B+,60848.946,61614.37,3s2.3p.5d,3F*,4,3s2.3p.(2P*<3/2>).5f,2[9/2],5,,T6066LS',,
,13319.7,,1.32e+01,D,47351.554,48102.323,3s2.3p.3d,1D*,2,3s2.3p.4p,3D,2,,T8363c22,,
,13453,,1.10e+04,C+,60704.53,61447.86,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.5d,3D*,2,,T6066LS',,
,13757.5,,7.00e+02,D+,59190.46,59917.336,3s2.3p.(2P*<3/2>).4f,2[3/2],1,3s2.3p.nd,a 3P*,2,,T6066LS',,
,14364.5,,1.13e+05,C+,63097.36,63793.52,3s2.3p.6d,3P*,1,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,14921.8,,1.35e+05,B,63123.36,63793.52,3s2.3p.6d,3P*,0,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,14958.4,,3.96e+01,D,47351.554,48020.074,3s2.3p.3d,1D*,2,3s2.3p.4p,3D,1,,T8363c22,,
,15676.8,,4.84e+03,C,56690.903,57328.789,3s2.3p.4d,3P*,2,3s2.3p.5p,3P,1,,T6066LS,,
,15722.5,,9.04e+02,D,62349.93,62985.96,3s2.3p.6d,3F*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,15909.9,,2.77e+03,D+,56700.25,57328.789,3s2.3p.4d,3P*,1,3s2.3p.5p,3P,1,,T6066LS,,
,16788.9,,9.44e+03,C,56700.25,57295.881,3s2.3p.4d,3P*,1,3s2.3p.5p,3P,0,,T6066LS,,
,16795.2,,3.14e+03,D+,56733.38,57328.789,3s2.3p.4d,3P*,0,3s2.3p.5p,3P,1,,T8363,,
,17268.5,,8.69e+02,D,61841.94,62421.03,3s2.3p.5d,3P*,2,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,18250.7,,1.03e+05,B,62966.61,63514.533,3s2.3p.(2P*<3/2>).6f,2[9/2],5,3s2.3p.7d,3F*,4,,T6066LS',,
,19413.3,,4.53e+04,B,62421.03,62936.14,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.6d,3D*,3,,T6066LS',,
,19719.0,,3.49e+02,D+,56690.903,57198.027,3s2.3p.4d,3P*,2,3s2.3p.5p,3D,3,,T6066LS,,
,20413.6,,3.10e+04,B+,58311.659,58801.529,3s2.3p.5p,1S,0,3s2.3p.4d,1P*,1,,T6066,,
,23090.2,,1.55e+04,B+,57017.496,57450.580,3s2.3p.5p,3D,2,3s2.3p.4d,3F*,3,,T6066LS,,
,23119.8,,1.35e+05,B+,62534.08,62966.61,3s2.3p.6d,3F*,4,3s2.3p.(2P*<3/2>).6f,2[9/2],5,,T6066LS',,
,25378.1,,1.11e+04,B+,56978.256,57372.297,3s2.3p.5p,3D,1,3s2.3p.4d,3F*,2,,T6066LS,,
,25931.6,,1.23e+04,B+,57198.027,57583.657,3s2.3p.5p,3D,3,3s2.3p.4d,3F*,4,,T6066LS,,
,26524.6,,1.43e-01,E,50189.389,50566.397,3s2.3p.4p,1D,2,3s2.3p.3d,3P*,1,,T8363c22,,
,28184.8,,1.50e+03,C+,57017.496,57372.297,3s2.3p.5p,3D,2,3s2.3p.4d,3F*,2,,T6066LS,,
,28252,,2.59e+03,C,62421.03,62774.99,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.6d,3D*,2,,T6066LS',,
,28412,,5.77e+04,B,63781.97,64133.93,3s2.3p.(2P*<3/2>).7f,2[9/2],5,3s2.3p.8d,3F*,4,,T6066LS',,
,30619.1,,2.33e+01,E,56690.903,57017.496,3s2.3p.4d,3P*,2,3s2.3p.5p,3D,2,,T6066LS,,
,31521,,6.40e+01,D,56700.25,57017.496,3s2.3p.4d,3P*,1,3s2.3p.5p,3D,2,,T6066LS,,
,31959,,2.50e+04,B+,61647.36,61960.26,3s2.3p.(2P*<3/2>).5f,2[3/2],1,3s2.3p.5d,3P*,0,,T6066LS',,
,32211.4,,1.51e+00,D,50189.389,50499.838,3s2.3p.4p,1D,2,3s2.3p.3d,3P*,2,,T8363c22,,
,34692,,4.92e+03,B,61647.875,61936.13,3s2.3p.(2P*<3/2>).5f,2[3/2],2,3s2.3p.5d,3P*,1,,T6066LS',,
,34800.4,,1.76e+00,E,56690.903,56978.256,3s2.3p.4d,3P*,2,3s2.3p.5p,3D,1,,T6066LS,,
,35970,,2.39e+01,E,56700.25,56978.256,3s2.3p.4d,3P*,1,3s2.3p.5p,3D,1,,T6066LS,,
,36090.5,,4.17e+03,B,56503.346,56780.427,3s2.3p.4d,1D*,2,3s2.3p.5p,1P,1,,T6066,,
,37392,,6.21e+04,B,63514.533,63781.97,3s2.3p.7d,3F*,4,3s2.3p.(2P*<3/2>).7f,2[9/2],5,,T6066LS',,
,39595.6,,3.88e+02,C+,57198.027,57450.580,3s2.3p.5p,3D,3,3s2.3p.4d,3F*,3,,T6066LS,,
,40837,,2.19e+01,E,56733.38,56978.256,3s2.3p.4d,3P*,0,3s2.3p.5p,3D,1,,T6066LS,,
,44811.5,,3.49e-10,D+,0.000,223.157,3s2.3p2,3P,0,3s2.3p2,3P,2,E2,c22,,
,45836,,1.70e+03,C,63575.35,63793.52,3s2.3p.7d,3D*,2,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,46153,,4.53e+03,D+,63576.85,63793.52,3s2.3p.(2P*<1/2>).9s<1/2>,"(1/2,1/2)*",0,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,47400,,7.62e+02,B,62774.99,62985.96,3s2.3p.6d,3D*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,49996,,2.63e+02,C+,61447.86,61647.875,3s2.3p.5d,3D*,2,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,51529,,6.01e+01,C,61647.875,61841.94,3s2.3p.(2P*<3/2>).5f,2[3/2],2,3s2.3p.5d,3P*,2,,T6066LS',,
,57382.2,,5.02e+00,D,57198.027,57372.297,3s2.3p.5p,3D,3,3s2.3p.4d,3F*,2,,T6066LS,,
,63183,,3.45e+01,C,59032.19,59190.46,3s2.3p.4d,3D*,2,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,68473.5,,4.21e-05,B+,77.115,223.157,3s2.3p2,3P,1,3s2.3p2,3P,2,M1,"c22,T4209",,
,68473.5,,1.21e-10,D+,77.115,223.157,3s2.3p2,3P,1,3s2.3p2,3P,2,E2,"c22,T4209",,
,69244,,2.01e+03,B+,60704.53,60848.946,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.5d,3F*,4,,T6066LS',,
,72780,,5.59e+03,B+,62985.96,63123.36,3s2.3p.(2P*<3/2>).6f,2[3/2],1,3s2.3p.6d,3P*,0,,T6066LS',,
,73470,,2.48e+02,C+,61511.77,61647.875,3s2.3p.5d,3D*,1,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,74654,,6.28e+01,C+,59056.508,59190.46,3s2.3p.4d,3D*,1,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,88456,,2.28e+03,B,62421.03,62534.08,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.6d,3F*,4,,T6066LS',,
,89767,,7.43e+02,B+,62985.96,63097.36,3s2.3p.(2P*<3/2>).6f,2[3/2],1,3s2.3p.6d,3P*,1,,T6066LS',,
,129676,,8.25e-06,B+,0.000,77.115,3s2.3p2,3P,0,3s2.3p2,3P,1,M1,"c22,T4209",,
,219010,,2.34e-15,D,45276.188,45321.848,3s.3p3,3D*,1,3s.3p3,3D*,3,E2,c22,,
,354370,,2.43e-15,D+,45293.629,45321.848,3s.3p3,3D*,2,3s.3p3,3D*,3,E2,c22,,
,354370,,4.04e-07,D+,45293.629,45321.848,3s.3p3,3D*,2,3s.3p3,3D*,3,M1,c22,,
,573360,,3.46e-16,D+,45276.188,45293.629,3s.3p3,3D*,1,3s.3p3,3D*,2,E2,c22,,
,573360,,1.29e-07,D+,45276.188,45293.629,3s.3p3,3D*,1,3s.3p3,3D*,2,M1,c22,,
