obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
325.498,325.4972,30722.2,65,1.7e+06,E,17052.29,47774.52,3d6.(5D).4s,a 6D,9/2,3d5.(4P).4s.4p.(3P*),y 6D*,7/2,10,8,,T1117,L3475,
,325.6443,30708.35,,1.0e+07,E,35165.05,65873.40,3d6.(3F2).4s,a 4F,3/2,3d6.(3H).4p,*,5/2,4,6,,T1117,,
325.708,325.7071,30702.4,310,5.0e+07,E,17568.48,48270.91,3d6.(5D).4s,a 6D,3/2,3d5.(4G).4s.4p.(3P*),y 6F*,5/2,4,6,,T1117,L3475,
325.935,325.9349,30681.0,220,9.7e+07,E,17637.15,48318.12,3d6.(5D).4s,a 6D,1/2,3d5.(4G).4s.4p.(3P*),y 6F*,1/2,2,2,,T1117,L3475,
326.117,326.1171,30663.8,180,3.8e+07,E,17637.15,48300.98,3d6.(5D).4s,a 6D,1/2,3d5.(4G).4s.4p.(3P*),y 6F*,3/2,2,4,,T1117,L3475,
,326.3976,30637.48,,1.4e+06,E,34250.52,64888.00,3d6.(3H).4s,a 4H,11/2,3d6.(3G).4p,v 4H*,9/2,12,10,,T1117,,
326.565,326.5647,30621.8,180,1.4e+07,E,17282.00,47903.80,3d6.(5D).4s,a 6D,7/2,3d5.(4P).4s.4p.(3P*),y 6D*,9/2,8,10,,T1117,L3475,
,326.8722,30593.00,,3.5e+07,E,34138.88,64731.88,3d6.(3H).4s,a 4H,13/2,3d6.(3G).4p,v 4H*,13/2,14,14,,T1117,,
,326.9662,30584.20,,3.3e+07,E,33825.49,64409.69,3d6.(3P2).4s,b 4P,5/2,3d5.(a 2F).4s.4p.(3P*),u 4D*,7/2,6,8,,T1117,,
,327.1287,30569.01,,2.6e+07,E,34250.52,64819.53,3d6.(3H).4s,a 4H,11/2,3d6.(3G).4p,v 4H*,11/2,12,12,,T1117,,
,327.3955,30544.10,,2.7e+07,E,34343.90,64888.00,3d6.(3H).4s,a 4H,9/2,3d6.(3G).4p,v 4H*,9/2,10,10,,T1117,,
,327.9005,30497.06,,1.1e+07,E,34423.27,64920.33,3d6.(3H).4s,a 4H,7/2,3d6.(3G).4p,v 4H*,7/2,8,8,,T1117,,
,327.9493,30492.52,,9.1e+05,E,17282.00,47774.52,3d6.(5D).4s,a 6D,7/2,3d5.(4P).4s.4p.(3P*),y 6D*,7/2,8,8,,T1117,,
,329.1908,30377.52,,2.1e+05,E,17282.00,47659.52,3d6.(5D).4s,a 6D,7/2,3d5.4s.(7S).5p,w 6P*,5/2,8,6,,T1117,,
329.783,329.7827,30323.0,65,1.5e+06,E,17451.52,47774.52,3d6.(5D).4s,a 6D,5/2,3d5.(4P).4s.4p.(3P*),y 6D*,7/2,6,8,,T1117,L3475,
329.917,329.9182,30310.7,65,2.8e+07,E,27201.54,57512.08,3d5.4s2,a 4P,5/2,3d6.(a 3P).4p,y 4S*,3/2,6,4,,T1117,L3475,
,330.1909,30285.51,,9.7e+05,E,27201.54,57487.05,3d5.4s2,a 4P,5/2,3d5.(4D).4s.4p.(3P*),v 4P*,5/2,6,6,,T1117,,
,330.4247,30264.08,,1.9e+07,E,27248.00,57512.08,3d5.4s2,a 4P,3/2,3d6.(a 3P).4p,y 4S*,3/2,4,4,,T1117,,
