obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
192.967,0.005,192.977,0.011,51822.3,7*,1.90e+05,B,21981.26,73801,1s2.2s.2p,3P*,2,1s2.2s.9d,3D,1,5,3,,u28,L7412,
194.368,0.005,194.3592,0.0006,51448.8,11*,5.43e+06,B,21978.31,73429.43,1s2.2s.2p,3P*,0,1s2.2s.8d,3D,1,1,3,,u28,L7412,
194.368,0.005,194.3616,0.0006,51448.8,11*,4.07e+06,B,21978.925,73429.43,1s2.2s.2p,3P*,1,1s2.2s.8d,3D,1,3,3,,u28,L7412,
194.368,0.005,194.3616,0.0005,51448.8,11*,7.34e+06,B,21978.925,73429.42,1s2.2s.2p,3P*,1,1s2.2s.8d,3D,2,3,5,,u28,L7412,
194.368,0.005,194.3704,0.0006,51448.8,11*,2.71e+05,B,21981.26,73429.43,1s2.2s.2p,3P*,2,1s2.2s.8d,3D,1,5,3,,u28,L7412,
194.368,0.005,194.3704,0.0005,51448.8,11*,2.44e+06,B,21981.26,73429.42,1s2.2s.2p,3P*,2,1s2.2s.8d,3D,2,5,5,,u28,L7412,
194.368,0.005,194.3707,0.0005,51448.8,11*,9.78e+06,B,21981.26,73429.34,1s2.2s.2p,3P*,2,1s2.2s.8d,3D,3,5,7,,u28,L7412,
195.663,0.005,195.656,0.005,51108.3,2*,3.98e+05,C,21978.31,73088.4,1s2.2s.2p,3P*,0,1s2.2s.8s,3S,1,1,3,,u28,L7412,
195.663,0.005,195.658,0.005,51108.3,2*,1.19e+06,C,21978.925,73088.4,1s2.2s.2p,3P*,1,1s2.2s.8s,3S,1,3,3,,u28,L7412,
195.663,0.005,195.667,0.005,51108.3,2*,1.99e+06,C,21981.26,73088.4,1s2.2s.2p,3P*,2,1s2.2s.8s,3S,1,5,3,,u28,L7412,
196.459,0.005,196.4532,0.0006,50901.2,19*,8.15e+06,B,21978.31,72881.03,1s2.2s.2p,3P*,0,1s2.2s.7d,3D,1,1,3,,u28,L7412,
196.459,0.005,196.4555,0.0006,50901.2,19*,6.12e+06,B,21978.925,72881.03,1s2.2s.2p,3P*,1,1s2.2s.7d,3D,1,3,3,,u28,L7412,
196.459,0.005,196.4556,0.0005,50901.2,19*,1.10e+07,B,21978.925,72881.01,1s2.2s.2p,3P*,1,1s2.2s.7d,3D,2,3,5,,u28,L7412,
196.459,0.005,196.4645,0.0006,50901.2,19*,4.08e+05,B,21981.26,72881.03,1s2.2s.2p,3P*,2,1s2.2s.7d,3D,1,5,3,,u28,L7412,
196.459,0.005,196.4646,0.0005,50901.2,19*,3.67e+06,B,21981.26,72881.01,1s2.2s.2p,3P*,2,1s2.2s.7d,3D,2,5,5,,u28,L7412,
196.459,0.005,196.4650,0.0005,50901.2,19*,1.47e+07,B,21981.26,72880.92,1s2.2s.2p,3P*,2,1s2.2s.7d,3D,3,5,7,,u28,L7412,
198.513,0.005,198.506,0.005,50374.5,7*,6.2e+05,C,21978.31,72354.7,1s2.2s.2p,3P*,0,1s2.2s.7s,3S,1,1,3,,u28,L7412,
198.513,0.005,198.508,0.005,50374.5,7*,1.86e+06,C,21978.925,72354.7,1s2.2s.2p,3P*,1,1s2.2s.7s,3S,1,3,3,,u28,L7412,
198.513,0.005,198.517,0.005,50374.5,7*,3.12e+06,C,21981.26,72354.7,1s2.2s.2p,3P*,2,1s2.2s.7s,3S,1,5,3,,u28,L7412,
