obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
470.2881,0.0005,470.2883+,21263.563,670,5.2e+06,B+,17613.659,38877.211,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
471.2961,0.0005,471.2959+,21218.082,5,1.5e+05,C,18990.406,40208.499,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.(3F<3>).6s2.6p<3/2>,"(3,3/2)*",9/2,12,10,,T6708,L2006,
472.5582,0.0005,472.5585+,21161.416,1100,4.21e+05,B+,0.000,21161.401,4f13.(2F*).6s2,2F*,7/2,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",5/2,8,6,,T6708,"L2006,L3475",
472.6870,0.0005,472.6871+,21155.649,90,1.36e+06,B+,17343.374,38499.016,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
473.4659,0.0005,473.4661+,21120.845,6800,2.00e+06,B+,0.000,21120.836,4f13.(2F*).6s2,2F*,7/2,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",7/2,8,8,,T6708,"L2006,L3475",
475.5919,0.0005,475.5920+,21026.432,67,1.16e+06,C+,16742.237,37768.662,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
476.1236,0.0005,476.1239+,21002.949,700,5.6e+06,B+,15271.002,36273.94,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),*,15/2,16,16,,T6708,"L2006,L3475",
476.8298,0.0005,476.8294+,20971.844,5,7.1e+05,C+,21161.401,42133.263,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",5/2,4f12.5d.6s.6p,*,7/2,6,8,,T6708,L2006,
477.2674,0.0005,477.2671+,20952.614,4,5.1e+04,C+,15271.002,36223.628,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,L2006,
479.6683,0.0005,479.6679+,20847.738,24,1.3e+06,D+,19748.543,40596.302,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,7/2,10,8,,T6708,L2006,
480.8821,0.0005,480.8821+,20795.119,270*,1.83e+06,B+,16456.913,37252.03,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),*,17/2,18,18,,T6708,"L2006,L3475",
480.8821,0.0005,480.8814+,20795.119,270*,,,22559.502,43354.65,4f13.(2F*<7/2>).5d.6s.(3D),3[11/2]*,11/2,,,9/2,12,10,,,"L2006,L3475",
481.0023,0.0005,481.0023+,20789.921,350,3.8e+06,B+,15587.811,36377.733,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,"L2006,L3475",
481.4841,0.0005,481.4841+,20769.117,350,2.68e+06,B,19748.543,40517.661,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,"L2006,L3475",
483.0315,0.0005,483.0312+,20702.582,270,1.72e+06,B+,16456.913,37159.51,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.5d.6s.6p,*,15/2,18,16,,T6708,"L2006,L3475",
483.7105,0.0005,483.7100+,20673.522,350,1.58e+06,B+,13119.610,33793.154,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",11/2,10,12,,T6708,"L2006,L3475",
484.5945,0.0005,484.5943+,20635.812,110,1.44e+06,B+,15587.811,36223.628,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
484.8241,0.0005,484.8238+,20626.037,97,2.48e+06,B+,18853.823,39479.873,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,12,12,,T6708,L2006,
485.3110,0.0005,485.3112+,20605.342,270D,4.00e+07,B+,19132.245,39737.58,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<7/2>).6s.6d.(3D),3[3/2]*,1/2,4,2,,T6708,"L2006,L3475",
486.4292,0.0005,486.4292+,20557.975,70,1.07e+06,B+,17454.818,38012.795,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L2006,
487.1727,0.0005,487.1726+,20526.600,490,1.25e+07,B+,19132.245,39658.852,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,5/2,4,6,,T6708,L2006,
488.0557,0.0005,488.0585+,20489.466,270*,3.8e+04,C+,8771.243,29260.59,4f13.(2F*).6s2,2F*,5/2,4f12.(3F<3>).5d<3/2>.6s2,,7/2,6,8,,T6708,"L2006,L3475",
488.0557,0.0005,488.0556+,20489.466,270*,5.8e+06,B+,18990.406,39479.873,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,12,12,,T6708,"L2006,L3475",
488.5039,0.0005,488.5041+,20470.666,490,1.66e+07,B+,19132.245,39602.902,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<7/2>).6s.6d.(3D),3[3/2]*,3/2,4,4,,T6708,L2006,
488.5627,0.0005,488.5630+,20468.202,24,1.00e+06,C,18853.823,39322.014,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,9/2,12,10,,T6708,L2006,
488.8711,0.0005,488.8706+,20455.290,26,2.1e+06,C+,21120.836,41576.146,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
489.3006,0.0005,489.3033+,20437.334,270,,,24418.018,44855.240,4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6p2.(3P<2>),*,5/2,6,6,,,"L2006,L3475",
490.1048,0.0005,490.1047+,20403.799,12,1.67e+05,C+,17454.818,37858.62,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),"(6,7/2)*",15/2,14,16,,T6708,L2006,
491.1107,0.0005,491.1107+,20362.009,240,1.64e+06,B+,15271.002,35633.01,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<5/2>),"(6,5/2)*",17/2,16,18,,T6708,"L2006,L3475",
491.8458,0.0005,491.8450+,20331.576,49,1.98e+06,B,18990.406,39322.014,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,9/2,12,10,,T6708,L2006,
492.5201,0.0005,492.5199+,20303.742,550,1.77e+07,B+,18853.823,39157.57,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,13/2,12,14,,T6708,"L2006,L3475",
492.9108,0.0005,492.9106+,20287.648,500,1.63e+07,B+,19132.245,39419.90,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,3/2,4,4,,T6708,L2006,
493.7258,0.0005,493.7253+,20254.158,50,1.21e+06,B,18990.406,39244.584,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
494.0132,0.0005,494.0132+,20242.376,3,1.4e+05,D+,19466.663,39709.038,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
494.9734,0.0005,494.9733+,20203.106,240,1.87e+06,B+,17454.818,37657.928,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
495.1226,0.0005,495.1228+,20197.016,12,1.30e+05,B,16456.913,36653.924,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>),"(6,3/2)*",15/2,18,16,,T6708,L2006,
495.2611,0.0005,495.2611+,20191.371,2,4.6e+04,D+,17454.818,37646.186,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L2006,
495.8558,0.0005,495.8555+,20167.152,1400,3.50e+07,B+,18990.406,39157.57,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,13/2,12,14,,T6708,"L2006,L3475",
496.1547,0.0005,496.1547+,20155.003,24,3.4e+05,C+,17613.659,37768.662,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
496.6057,0.0005,496.6061+,20136.698,19,9.e+05,D+,21737.685,41874.369,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
497.2645,0.0005,497.2646+,20110.021,270,2.18e+07,B+,19548.834,39658.852,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,5/2,6,6,,T6708,"L2006,L3475",
498.0289,0.0005,498.0288+,20079.155,500,,,19548.834,39627.996,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),*,7/2,6,8,,,"L2006,L3475",
498.6521,0.0005,498.6519+,20054.062,510,1.19e+07,B+,19548.834,39602.902,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[3/2]*,3/2,6,4,,T6708,L2006,
499.0061,0.0005,499.0063+,20039.836,15,3.6e+05,C,18837.385,38877.211,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
499.4173,0.0005,499.4160+,20023.336,50,5.6e+05,B,18853.823,38877.211,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
500.2420,0.0005,500.242+,19990.324,350,,,22742.777,42733.10,4f13.(2F*<7/2>).5d.6s.(3D),3[11/2]*,13/2,4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",15/2,14,16,,,"L2006,L3475",
500.2982,0.0005,500.2981+,19988.078,270,,,19753.830,39741.913,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.6d.(1D),1[9/2]*,9/2,8,10,,,"L2006,L3475",
502.2523,0.0005,502.252+,19910.310,240,1.56e+06,B+,17454.818,37365.13,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L2006,
502.6291,0.0005,502.629+,19895.385,130,1.03e+06,B+,18693.074,38588.46,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,L2006,
502.8462,0.0005,502.8460+,19886.797,25,4.5e+05,C+,18990.406,38877.211,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
503.2445,0.0005,503.244+,19871.057,23,1.59e+06,C+,19548.834,39419.90,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,3/2,6,4,,T6708,L2006,
504.4911,0.0005,504.4910+,19821.954,220,2.59e+06,B,17454.818,37276.778,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,"L2006,L3475",
504.6165,0.0005,504.617+,19817.031,5,6.3e+04,C+,16456.913,36273.94,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),*,15/2,18,16,,T6708,L2006,
504.6815,0.0005,504.6819+,19814.478,350,,,19748.543,39563.003,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,,"L2006,L3475",
505.4452,0.0005,505.4448+,19784.539,290,2.11e+05,B,8771.243,28555.799,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",7/2,6,8,,T6708,L2006,
506.2306,0.0005,506.2309+,19753.844,1500,4.0e+05,B,0.000,19753.830,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,8,8,,T6708,"L2006,L3475",
506.3661,0.0005,506.3665+,19748.556,270,4.9e+04,C+,0.000,19748.543,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,8,10,,T3042n,"L2006,L3475",
506.7224,0.0005,506.723+,19734.670,76,4.7e+05,B,18853.823,38588.46,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
506.7288,0.0005,506.7292+,19734.421,270,,,19753.830,39488.236,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,,"L2006,L3475",
506.8083,0.0005,506.8082+,19731.328,800,2.66e+07,B+,19748.543,39479.873,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,10,12,,T6708,"L2006,L3475",
507.0303,0.0005,507.030+,19722.687,120,5.7e+05,B+,16456.913,36179.60,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4D*<5/2>),"(6,5/2)*",15/2,18,16,,T6708,L2006,
507.2471,0.0005,507.2476+,19714.259,78,2.50e+06,B,19748.543,39462.782,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,10,8,,T6708,L2006,
507.3830,0.0005,507.3836+,19708.977,270,1.40e+07,B+,19753.830,39462.782,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,8,8,,T6708,"L2006,L3475",
507.4927,0.0005,507.493+,19704.716,250,2.07e+06,B+,17454.818,37159.51,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,15/2,14,16,,T6708,L2006,
507.7775,0.0005,507.7778+,19693.665,270*,,,21799.380,41493.034,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,3/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),,5/2,4,6,,,"L2006,L3475",
507.7775,0.0005,507.7775+,19693.665,270*,,,22902.127,42595.791,4f12.(3H<6>).6s2.6p<1/2>,"(6,1/2)*",13/2,,,11/2,14,12,,,"L2006,L3475",
507.8598,0.0005,507.8600+,19690.472,270,,,19753.830,39444.295,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.6d.(1D),*,9/2,8,10,,,"L2006,L3475",
508.1993,0.0005,508.1987+,19677.319,39,4.3e+04,C+,8771.243,28448.585,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",5/2,6,6,,T6708,L2006,
508.5661,0.0005,508.5663+,19663.127,10,9.6e+04,C+,17613.659,37276.778,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
508.6041,0.0005,508.6048+,19661.657,15,3.2e+05,C+,18837.385,38499.016,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
508.6503,0.0005,508.6511+,19659.871,350*,,,19753.830,39413.672,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f12.5d.6s.6p,*,7/2,8,8,,,"L2006,L3475",
508.6503,0.0005,508.651+,19659.871,350*,,,20406.840,40066.70,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,5/2,,,5/2,6,6,,,"L2006,L3475",
510.2551,0.0005,510.255+,19598.042,100,9.0e+05,B+,18990.406,38588.46,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
510.8956,0.0005,510.8956+,19573.469,400,1.63e+07,B+,19748.543,39322.014,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,9/2,10,10,,T6708,"L2006,L3475",
511.5395,0.0005,511.5395+,19548.832,950,2.4e+05,C+,0.000,19548.834,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",5/2,8,6,,T6708,"L2006,L3475",
512.2098,0.0005,512.2096+,19523.251,220,,,19753.830,39277.087,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,5/2,8,6,,,"L2006,L3475",
512.5944,0.0005,512.5942+,19508.602,18,4.7e+05,B,18990.406,38499.016,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
512.9248,0.0005,512.9246+,19496.036,53,1.39e+06,C+,19748.543,39244.584,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
513.0639,0.0005,513.0638+,19490.749,8,2.6e+05,C+,19753.830,39244.584,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
513.5712,0.0005,513.5713+,19471.495,53,1.05e+06,B,19748.543,39220.035,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,9/2,10,10,,T6708,L2006,
513.6934,0.0005,513.6933+,19466.866,35,2.83e+05,B+,15587.811,35054.681,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
513.7113,0.0005,513.7108+,19466.187,26,7.9e+05,B,19753.830,39220.035,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[11/2]*,9/2,8,10,,T6708,L2006,
514.4319,0.0005,514.4316+,19438.920,790,1.08e+07,B+,19748.543,39187.473,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,7/2,10,8,,T6708,L2006,
514.9139,0.0005,514.9138+,19420.722,120,1.00e+06,B,16957.006,36377.733,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
515.1840,0.0005,515.1838+,19410.542,13,2.7e+05,C+,19466.663,38877.211,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
516.1980,0.0005,516.198+,19372.410,390,3.7e+05,E,8771.243,28143.67,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<2>),"(5/2,2)",3/2,6,4,,T3338n,L2006,
516.9638,0.0005,516.9642+,19343.716,8,3.1e+05,C,21737.685,41081.384,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
517.6053,0.0005,517.6058+,19319.739,15,3.32e+05,B+,18693.074,38012.795,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,L2006,
518.4123,0.0005,518.412+,19289.664,190,,,21799.380,41089.05,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,3/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",1/2,4,2,,,"L2006,L3475",
518.6693,0.0005,518.6710+,19280.108,400*,,,24701.058,43981.104,4f13.(2F*<7/2>).5d.6s.(3D),3[9/2]*,9/2,4f13.(2F*<7/2>).5d.6p.(3D*<2>),"(7/2,2)",7/2,10,8,,,"L2006,L3475",
518.6693,0.0005,518.669+,19280.108,400*,7.2e+05,B,8771.243,28051.37,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<2>),,5/2,6,6,,T6708,"L2006,L3475",
520.0555,0.0005,520.055+,19228.718,190,1.23e+07,B,20406.840,39635.56,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,5/2,,,3/2,6,4,,T6708,L2006,
520.8575,0.0005,520.8576+,19199.110,75,6.2e+05,B+,17454.818,36653.924,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>),"(6,3/2)*",15/2,14,16,,T6708,L2006,
521.4101,0.0005,521.4098+,19178.760,120,5.0e+05,B+,15271.002,34449.774,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,16,14,,T6708,L2006,
521.4828,0.0005,521.483+,19176.090,800,5.7e+06,B+,16456.913,35633.01,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<5/2>),"(6,5/2)*",17/2,18,18,,T6708,"L2006,L3475",
521.7695,0.0005,521.770+,19165.550,8,1.05e+05,C+,18693.074,37858.62,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),"(6,7/2)*",15/2,16,16,,T6708,L2006,
521.9488,0.0005,521.9487+,19158.968,130,1.39e+06,B+,18853.823,38012.795,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
522.7759,0.0005,522.7756+,19128.655,53,5.6e+05,C+,19748.543,38877.211,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
522.969,0.003,522.963+,19121.61,220bl(Tm II),6.0e+05,B,19466.663,38588.46,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L3475,
525.6966,0.0005,525.6963+,19022.380,52,4.6e+05,B,18990.406,38012.795,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
527.6182,0.0005,527.6178+,18953.099,130,1.16e+06,B+,18693.074,37646.186,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,L2006,
528.6857,0.0005,528.6854+,18914.831,8,1.4e+05,C,18853.823,37768.662,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
529.2615,0.0005,529.262+,18894.251,400,,,21799.380,40693.63,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,3/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",3/2,4,4,,,"L2006,L3475",
529.5797,0.0005,529.579+,18882.899,400*,,,30921.58,49804.50,4f13.(2F*<5/2>).5d.6s.(3D),3[9/2]*,7/2,"4f13.(2F*<7/2>).6s (7/2,1/2)*<4>.42p<3/2>","(4,3/2)",5/2 or 7/2 or 9/2,8,6,,,"L2006,L3475",
529.5797,0.0005,529.579+,18882.899,400*,,,25699.714,44582.64,4f12.(3H<6>).6s2.6p<3/2>,"(6,3/2)*",9/2,4f13.(2F*<7/2>).5d.6p.(3F*<4>),"(7/2,4)",9/2,10,10,,,"L2006,L3475",
529.9408,0.0005,529.9405+,18870.032,12,1.09e+05,B,15587.811,34457.853,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
530.1680,0.0005,530.1675+,18861.947,350,1.98e+06,B+,15587.811,34449.774,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,12,14,,T6708,"L2006,L3475",
530.4169,0.0005,530.417+,18853.093,350,,,20406.840,39259.92,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,5/2,,,5/2,6,6,,,"L2006,L3475",
530.8593,0.0005,530.8592+,18837.385,6500,2.17e+06,B+,0.000,18837.385,4f13.(2F*).6s2,2F*,7/2,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,8,10,,T6708,"L2006,L3475",
531.3342,0.0005,531.3343+,18820.547,10,3.5e+05,B,18837.385,37657.928,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
531.3745,0.0005,531.374+,18819.119,250,1.33e+06,B+,17454.818,36273.94,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),*,15/2,14,16,,T6708,L2006,
532.3365,0.0005,532.336+,18785.109,20,1.02e+06,C+,21799.380,40584.52,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,3/2,,,5/2,4,6,,T6708,L2006,
532.5309,0.0005,532.5308+,18778.253,100,2.1e+06,C+,18990.406,37768.662,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
