obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
853.4516,0.0002,853.45139,0.00012,11717.126,8,,,44809.3636,56526.4925,6s2.6p.7p,"(1/2,3/2)",2,6s2.6p.(2P*<1/2>).9d,2[5/2]*,2,5,5,,,L50,
872.52058,0.00013,872.52066,0.00019,11461.0478,5,,,46060.8364,57521.883,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,6s2.6p.(2P*<1/2>).8f,2[5/2],3,5,7,,,L50,
885.98888,0.00014,885.9883,0.0006,11286.8234,10,,,45443.1710,56730.002,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,6s2.6p.(2P*<1/2>).7f,2[7/2],3,5,7,,,L50,
913.3165,0.0008,913.31670,0.00015,10949.107,1,,,46060.8364,57009.9409,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,6s2.6p.7p,"(3/2,1/2)",1,5,3,,,L50,
913.9506,0.0005,913.95127,0.00014,10941.511,3,,,46068.4385,57009.9409,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,6s2.6p.7p,"(3/2,1/2)",1,3,3,,,L50,
929.60266,0.00016,929.60253,0.00016,10757.2842,8,,,44400.8898,55158.1755,6s2.6p.7p,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).8d,2[3/2]*,1,1,3,,,L50,
938.6924,0.0005,938.6925,0.0004,10653.117,5,,,46060.8364,56713.952,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,6s2.6p.(2P*<1/2>).7f,2[5/2],3,5,7,,,L50,
938.8464,0.0006,938.8476,0.0007,10651.369,5,,,46068.4385,56719.794,6s2.6p.(2P*<1/2>).6d,2[3/2]*,1,6s2.6p.(2P*<1/2>).7f,2[5/2],2,3,5,,,L50,
944.0637,0.0002,944.06374,0.00014,10592.5053,15,,,42918.6434,53511.1485,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.9s,"(1/2,1/2)*",1,3,3,,,L50,
960.69309,0.00015,960.69300,0.00014,10409.1516,15,,,44674.9859,55084.1385,6s2.6p.7p,"(1/2,3/2)",1,6s2.6p.(2P*<1/2>).8d,2[3/2]*,2,3,5,,,L50,
