obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
356.7149,0.0021,356.7151,0.0014,28033.59,5h,,,30535.324,58568.90,3d10.4p,2P*,1/2,3d10.8s,2S,1/2,2,2,,,L772,
359.5049,0.0009,359.5044,0.0005,27816.04,30,,,11202.618,39018.69,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(3P*),4P*,5/2,6,6,,,L772,
359.9038,0.0021,359.9038,0.0014,27785.21,10h,,,30783.697,58568.90,3d10.4p,2P*,3/2,3d10.8s,2S,1/2,4,2,,,L772,
360.0159,0.0009,360.0158,0.0006,27776.55,1400,,,43514.01,71290.57,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4F,9/2,8,10,,,L772,
360.3060,0.0009,360.3056,0.0006,27754.19,1400,,,43514.01,71268.23,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4D,7/2,8,8,,,L772,
360.823,0.006,360.8187,0.0052,27714.4,0h,,,46598.35,74313.10,3d9.(2D).4s.4p.(3P*),2D*,5/2,3d9.4s.(3D).6s,4D,5/2,6,6,,,L772,
361.0324,0.0009,361.0325,0.0004,27698.34,2000,,,13245.443,40943.78,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(3P*),4P*,1/2,4,2,,,L772,
361.1839,0.0009,361.1833,0.0008,27686.73,200,,,44406.32,72093.09,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).4d,4F,7/2,6,8,,,L772,
361.4792,0.0009,361.4784,0.0009,27664.11,600,,,43514.01,71178.18,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4P,5/2,8,6,,,L772,
361.5249,0.0009,361.5243,0.0008,27660.61,200,,,44406.32,72066.98,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).4d,4D,5/2,6,6,,,L772,
362.1384,0.0009,362.1376,0.0009,27613.75,200,,,43514.01,71127.82,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,2F,7/2,8,8,,,L772,
362.2278,0.0009,362.2266,0.0013,27606.94,600,,,44544.16,72151.19,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,2F,5/2,4,6,,,L772,
362.5269,0.0009,362.5265,0.0007,27584.16,100,,,43514.01,71098.20,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,2D,5/2,8,6,,,L772,
362.835,0.006,362.8338,0.0021,27560.7,125h,,,44544.16,72104.99,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,2D,3/2,4,4,,,L772,
363.0806,0.0009,363.0820,0.0016,27542.10,10,,,43726.24,71268.23,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4D,7/2,6,8,,,L772,
363.3343,0.0017,363.3349,0.0008,27522.86,5,,,44544.16,72066.98,3d9.(2D).4s.4p.(3P*),4D*,3/2,3d9.4s.(3D).4d,4D,5/2,4,6,,,L772,
363.3593,0.0009,363.3594,0.0005,27520.97,50,,,44406.32,71927.28,3d9.(2D).4s.4p.(3P*),4D*,5/2,3d9.4s.(3D).4d,4P,3/2,6,4,,,L772,
