Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f2.(3P).5d,4P,5/2,6,,23200.331,,,,  45                 :    15                      (3P) 4F                  ,
4f2.(3P).5d,,7/2,8,,23267.351,,,,  41  4F             :    16                      (1D) 2G                  ,
4f2.(1D).5d,,3/2,4,,23508.880,,,,  34  2D             :    29                      (3P) 4P                  ,
4f2.(3P).5d,,9/2,10,,23640.563,,,,  33  4F             :    29                      (1D) 2G                  ,
4f2.(1D).5d,,5/2,6,,23782.988,,,,  40  2F             :    28                      (3P) 4F                  ,
4f2.(1D).5d,,7/2,8,,24153.466,,,,  34  2G             :    18                      (3P) 4F                  ,
4f2.(1D).5d,,5/2,6,,24500.756,,,,  43  2D             :    21                      (3P) 4P                  ,
4f.5d.(1G*).6p,,9/2,10,,24663.053,,,0.933,  34  2H             :    25                      (3H*) 2H                 ,
4f2.(1D).5d,,7/2,8,,24819.334,,,,  43  2F             :    18                      (3P) 4F                  ,
4f2.(3P).5d,,3/2,4,,25099.482,,,,  43  2P             :    13                      (3P) 4P                  ,
4f.5d.(3F*).6p,4G,5/2,6,,25359.686,,,0.761,  42                 :    23                      (1D*) 2F                 ,
4f.5d.(3F*).6p,4G,7/2,8,,27187.047,,,1.015,  51                 :    11                      (1D*) 2F                 ,
4f.5d.(3F*).6p,4G,9/2,10,,29166.597,,,1.124,  64                 :     9                      (3G*) 4G                 ,
4f.5d.(3F*).6p,4G,11/2,12,,31089.731,,,1.221,  59                 :    12                      (3G*) 4H                 ,
4f2.(3P).5d,4F,9/2,10,,25361.674,,,,  45                 :    28                      (1D) 2G                  ,
4f2.(1I).5d,2I,11/2,12,,25492.251,,,,  92                 :     3                      (3H) 2I                  ,
4f2.(1I).5d,2I,13/2,14,,25753.492,,,,  84                 :     8                      (1I) 2K                  ,
4f.5d.(3F*).6p,,3/2,4,,25681.488,,,0.692,  32  4F             :    27                      (3F*) 2D                 ,
4f2.(3H<4>).6p<1/2>,"(4,1/2)*",9/2,10,,25766.355,,,0.799,"  95                 :     4                      (1G<4>) (4,1/2)*         ",
4f2.(3H<4>).6p<1/2>,"(4,1/2)*",7/2,8,,26268.203,,,0.712,"  75                 :    19                      (3H<4>) (4,3/2)*         ",
4f.5d.(1G*).6p,,7/2,8,,25945.396,,,0.941,  44  2G             :    17                      (3H*) 4H                 ,
4f2.(3P).5d,4D,1/2,2,,26351.911,,,,  86                 :     7                      (3P) 2P                  ,
