Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d3.(2H).4p,x 3G*,4,9,,55304.3869,,0.0021,1.02,  90                                                ,"L20009,L8201"
3d3.(2H).4p,x 3G*,3,7,,55349.707,,0.003,0.82,  73         :    14  3d3.(2D2).4p         1F*      ,"L20009,L8201"
3d3.(2H).4p,z 1I*,6,13,,55403.4184,,0.0015,1.01?,  99                                                ,"L20009,L8201"
3d3.(2H).4p,y 1H*,5,11,,55499.3690,,0.0018,1.03?,  55         :    24  3d3.(2H).4p          3G*      ,"L20009,L8201"
3d3.(4P).4p,y 3S*,1,3,,55663.385,,0.004,1.92,  65         :    12  3d3.(2P).4p          1P*      ,"L20009,L8201"
3d3.(2P).4p,y 1P*,1,3,,56171.509,,0.003,1.05?,  65         :    16  3d3.(4P).4p          3S*      ,"L20009,L8201"
3d3.(2D2).4p,y 1D*,2,5,,57342.637,,0.003,0.98,  41         :    38  3d3.(2P).4p          1D*      ,"L20009,L8201"
3d3.(2F).4p,w 3F*,2,5,,62085.063,,0.005,0.58?,  69         :    21  3d2.(3F).4s.(4F).4p  5G*      ,"L20009,L8201"
3d3.(2F).4p,w 3F*,3,7,,62133.354,,0.003,1.00,  85         :     5  3d2.(3F).4s.(4F).4p  3F*      ,"L20009,L8201"
3d3.(2F).4p,w 3F*,4,9,,62176.232,,0.003,1.36?,  89                                                ,"L20009,L8201"
3d2.(3F).4s.4p.(3P*),5G*,2,5,,62285.957,,0.008,,  79         :    19  3d3.(2F).4p          3F*      ,L20009
3d2.(3F).4s.4p.(3P*),5G*,3,7,,62444.366,,0.006,,  96                                                ,L20009
3d2.(3F).4s.4p.(3P*),5G*,4,9,,62682.213,,0.005,,  99                                                ,L20009
3d2.(3F).4s.4p.(3P*),5G*,5,11,,62987.803,,0.005,,  99                                                ,L20009
3d2.(3F).4s.4p.(3P*),5G*,6,13,,63356.099,o,0.0054,, 100                                                ,L20009
3d2.(3F).4s.4p.(3P*),y 5F*,1,3,,63549.397,,0.009,,  98                                                ,L20009
3d2.(3F).4s.4p.(3P*),y 5F*,2,5,,63656.940,,0.008,,  98                                                ,L20009
3d2.(3F).4s.4p.(3P*),y 5F*,3,7,,63816.797,,0.006,,  98                                                ,L20009
3d2.(3F).4s.4p.(3P*),y 5F*,4,9,,64026.297,,0.006,,  98                                                ,L20009
3d2.(3F).4s.4p.(3P*),y 5F*,5,11,,64286.399,,0.005,,  72         :    26  3d3.(2F).4p          3G*      ,L20009
3d3.(2F).4p,w 3G*,3,7,,64057.463,,0.005,0.72?,  95                                                ,"L20009,L8201"
3d3.(2F).4p,w 3G*,4,9,,64130.824,,0.003,1.02,  94                                                ,"L20009,L8201"
3d3.(2F).4p,w 3G*,5,11,,64229.178,,0.003,,  70         :    26  3d2.(3F).4s.(4F).4p  5F*      ,L20009
3d3.(2F).4p,x 1D*,2,5,,64586.215,,0.004,1.03?,  80         :    12  3d3.(2D1).4p         1D*      ,"L20009,L8201"
3d3.(2F).4p,v 3D*,3,7,,64603.496,,0.003,1.22?,  88                                                ,"L20009,L8201"
3d3.(2F).4p,v 3D*,2,5,,64804.177,,0.003,1.02?,  88                                                ,"L20009,L8201"
