Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d5.(a 2G).4p,u 3F*,2,5,,87858.48,,0.06,,  51         :    26  3d5.(4F).4p   3F*  ,"L7185,L562"
3d5.(2H).4p,w 3H*,4,9,,87941.14,,0.05,0.82,  49         :    45  3d5.(a 2G).4p 3H*  ,"L7185,L562"
3d5.(2H).4p,w 3H*,5,11,,87995.51,,0.06,1.03,  44         :    47  3d5.(a 2G).4p 3H*  ,"L7185,L562"
3d5.(2H).4p,w 3H*,6,13,,88198.16,,0.05,1.16,  43         :    49  3d5.(a 2G).4p 3H*  ,"L7185,L562"
3d5.(a 2G).4p,3G*,5,11,,88772.35,,0.06,,  40         :    20  3d5.(a 2F).4p 3G*  ,"L7185,L562"
3d5.(a 2G).4p,3G*,4,9,,89096.54,,0.05,1.08,  45         :    18  3d5.(a 2F).4p 3G*  ,"L7185,L562"
3d5.(a 2G).4p,3G*,3,7,,89126.09,,0.05,0.78,  43         :    21  3d5.(a 2F).4p 3G*  ,"L7185,L562"
3d5.(6S).5p,v 5P*,1,3,,88839.90,,0.11,,                                         ,"L7185,L562"
3d5.(6S).5p,v 5P*,2,5,,89079.43,,0.13,,                                         ,"L7185,L562"
3d5.(6S).5p,v 5P*,3,7,,89429.38,,0.10,,                                         ,"L7185,L562"
3d5.(a 2G).4p,1H*,5,11,,89062.69,,0.05,1.14,  66         :    24  3d5.(2H).4p   1H*  ,"L7185,L562"
3d5.(b 2F).4p,x 1G*,4,9,,89465.38,,0.05,,  48         :    19  3d5.(a 2G).4p 1G*  ,"L7185,L562"
3d5.(b 2F).4p,t 3F*,2,5,,89519.42,,0.07,,  75         :    13  3d5.(a 2G).4p 3F*  ,"L7185,L562"
3d5.(b 2F).4p,t 3F*,3,7,,89572.06,,0.09,1.14?,  76         :     8  3d5.(a 2G).4p 3F*  ,"L7185,L562"
3d5.(b 2F).4p,t 3F*,4,9,,89800.35,,0.03,,  77         :     8  3d5.(a 2G).4p 3F*  ,"L7185,L562"
3d5.(2H).4p,x 1H*,5,11,,89760.29,,0.07,1.02,  60         :    24  3d5.(a 2G).4p 1H*  ,"L7185,L562"
3d5.(a 2G).4p,x 1F*,3,7,,89950.37,,0.04,,  76         :     6  3d5.(a 2F).4p 3F*  ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5F*,1,3,,90460.09,,0.19,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5F*,2,5,,90582.55,,0.13,1.01,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5F*,3,7,,90786.0,,0.2,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5F*,4,9,,91037.79,,0.12,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5F*,5,11,,91384.98,,0.08,,                                         ,"L7185,L562"
3d5.(b 2F).4p,x 1D*,2,5,,90596.81,,0.04,1.02,  85         :     7  3d5.(b 2F).4p 3F*  ,"L7185,L562"
3d5.(b 2F).4p,u 3G*,3,7,,91018.27,,0.08,0.71,  59         :    33  3d5.(2H).4p   3G*  ,"L7185,L562"
3d5.(b 2F).4p,u 3G*,4,9,,91178.90,,0.09,,  62         :    30  3d5.(2H).4p   3G*  ,"L7185,L562"
3d5.(b 2F).4p,u 3G*,5,11,,91302.06,,0.11,1.24,  66         :    29  3d5.(2H).4p   3G*  ,"L7185,L562"
3d5.(b 2F).4p,u 3D*,2,5,,92039.94,,0.08,1.17,  91         :     5  3d5.(4F).4p   3D*  ,"L7185,L562"
3d5.(b 2F).4p,u 3D*,1,3,,92060.89,?,0.09,,  93         :     4  3d5.(4F).4p   3D*  ,"L7185,L562"
3d5.(b 2F).4p,u 3D*,3,7,,92083.09,,0.06,,  83         :     8  3d5.(4F).4p   3D*  ,"L7185,L562"
3d5.(b 2F).4p,w 1G*,4,9,,92516.68,,0.08,1.01,  41         :    37  3d5.(2H).4p   1G*  ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 3P*,0,1,,93056.4,,0.5,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 3P*,1,3,,93365.8,,0.3,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 3P*,2,5,,93921.19,,0.14,,                                         ,"L7185,L562"
3d5.(2S).4p,3P*,0,1,,93719.67,,0.06,,  89         :     9  3d5.(b 2D).4p 3P*  ,"L7185,L562"
3d5.(2S).4p,3P*,1,3,,93868.50,,0.05,,  88         :     9  3d5.(b 2D).4p 3P*  ,"L7185,L562"
3d5.(2S).4p,3P*,2,5,,94231.20,,0.17,,  88         :    10  3d5.(b 2D).4p 3P*  ,"L7185,L562"
3d5.(b 2F).4p,w 1F*,3,7,,94182.24,,0.08,1.00,  95                                     ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5D*,0,1,,94747.9,?,0.4,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5D*,1,3,,94795.5,,0.3,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5D*,2,5,,94887.04,,0.16,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5D*,3,7,,94989.77,,0.17,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5D*,4,9,,95206.47,,0.11,,                                         ,"L7185,L562"
3d5.(2S).4p,y 1P*,1,3,,95080.71,,0.16,,  84         :    13  3d5.(b 2D).4p 1P*  ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),s 3F*,2,5,,96613.93,,0.15,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),s 3F*,3,7,,96800.19,,0.18,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),s 3F*,4,9,,97049.64,,0.07,,                                         ,"L7185,L562"
3d5.(6S).6s,7S,3,7,,97728.727,,0.020,,                                         ,"L7185,L562"
3d5.(6S).6s,5S,2,5,,98410.512,,0.020,,                                         ,"L7185,L562"
3d5.(6S).4f,7F*,6,13,,98423.56,,0.12,,                                         ,"L7185,L562"
3d5.(6S).4f,7F*,5,11,,98423.59,,0.12,,                                         ,"L7185,L562"
3d5.(6S).4f,7F*,4,9,,98423.60,,0.10,,                                         ,"L7185,L562"
3d5.(6S).4f,7F*,3,7,,98423.63,,0.12,,                                         ,"L7185,L562"
3d5.(6S).4f,7F*,2,5,,98423.63,,0.12,,                                         ,"L7185,L562"
3d5.(6S).4f,5F*,1,3,,98461.977,,0.020,,                                         ,"L7185,L562"
3d5.(6S).4f,5F*,2,5,,98462.563,,0.020,,                                         ,"L7185,L562"
3d5.(6S).4f,5F*,3,7,,98463.366,,0.018,,                                         ,"L7185,L562"
3d5.(6S).4f,5F*,4,9,,98464.323,,0.016,,                                         ,"L7185,L562"
3d5.(6S).4f,5F*,5,11,,98465.345,,0.017,,                                         ,"L7185,L562"
3d5.(6S).5d,7D,1,3,,99890.691,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5d,7D,2,5,,99892.486,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5d,7D,3,7,,99895.291,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5d,7D,4,9,,99899.156,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5d,7D,5,11,,99904.287,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5d,5D,4,9,,100682.58,,0.03,,                                         ,"L7185,L562"
3d5.(6S).5d,5D,3,7,,100688.804,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5d,5D,2,5,,100693.31,,0.03,,                                         ,"L7185,L562"
3d5.(6S).5d,5D,1,3,,100696.27,,0.03,,                                         ,"L7185,L562"
3d5.(6S).5d,5D,0,1,,100696.32,?,0.19,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),t 3D*,1,3,,100927.9,?,0.4,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),t 3D*,2,5,,101084.2,,0.2,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),t 3D*,3,7,,101312.9,,0.3,,                                         ,"L7185,L562"
3d5.(4G).5s,e 5G,6,13,,101467.97,,0.04,,                                         ,"L7185,L562"
3d5.(4G).5s,e 5G,5,11,,101489.60,,0.03,,                                         ,"L7185,L562"
3d5.(4G).5s,e 5G,4,9,,101499.29,,0.02,,                                         ,"L7185,L562"
3d5.(4G).5s,e 5G,2,5,,101500.26,,0.04,,                                         ,"L7185,L562"
3d5.(4G).5s,e 5G,3,7,,101501.621,,0.020,,                                         ,"L7185,L562"
3d5.(b 2D).4p,1F*,3,7,,101588.32,,0.07,1.04,  88         :     7  3d5.(b 2G).4p 1F*  ,"L7185,L562"
3d5.(4G).5s,e 3G,5,11,,102680.37,,0.05,,                                         ,"L7185,L562"
3d5.(4G).5s,e 3G,4,9,,102703.65,,0.03,,                                         ,"L7185,L562"
3d5.(4G).5s,e 3G,3,7,,102705.67,,0.04,,                                         ,"L7185,L562"
3d5.(b 2D).4p,w 1D*,2,5,,103600.14,,0.09,,  94                                     ,"L7185,L562"
3d5.(4P).5s,e 5P,3,7,,103803.72,,0.03,,                                         ,"L7185,L562"
3d5.(4P).5s,e 5P,2,5,,103836.43,,0.04,,                                         ,"L7185,L562"
3d5.(4P).5s,e 5P,1,3,,103868.48,,0.04,,                                         ,"L7185,L562"
3d5.(4P).5s,e 3P,0,1,,104914.48,?,0.16,,                                         ,"L7185,L562"
3d5.(4P).5s,e 3P,1,3,,105020.96,,0.05,,                                         ,"L7185,L562"
3d5.(4P).5s,e 3P,2,5,,105055.70,,0.03,,                                         ,"L7185,L562"
3d5.(4G).4d,e 5H,3,7,,106157.86,,0.07,,                                         ,"L7185,L562"
3d5.(4G).4d,e 5H,4,9,,106164.41,,0.05,,                                         ,"L7185,L562"
3d5.(4G).4d,e 5H,7,15,,106167.98,,0.06,,                                         ,"L7185,L562"
3d5.(4G).4d,e 5H,5,11,,106169.07,,0.05,,                                         ,"L7185,L562"
3d5.(4G).4d,e 5H,6,13,,106170.25,,0.06,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),v 5F*,1,3,,106265.7,,0.3,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),v 5F*,2,5,,106374.25,,0.17,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),v 5F*,3,7,,106526.6,,0.6,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),v 5F*,4,9,,106708.09,,0.17,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),v 5F*,5,11,,106894.2,,0.5,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),u 5P*,1,3,,106479.3,,0.3,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),u 5P*,2,5,,106749.9,,0.3,,                                         ,"L7185,L562"
3d4.(b 3F).4s.4p.(3P*),u 5P*,3,7,,107173.3,,0.3,,                                         ,"L7185,L562"
3d5.(4G).4d,e 5I,8,17,,106508.66,,0.11,,                                         ,"L7185,L562"
