Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3p6.3d8.(3P).4p,*,3/2,4,,46562.87,,,1.273,  16  2P*        :    14  3d8.(3P).4p            4D*  ,
3p6.3d8.(3P).4p,*,3/2,4,,46685.43,,,1.352,  27  2P*        :    12  3d8.(1D).4p            2P*  ,
3p6.3d7.(2P).4s.4p.(3P*),*,7/2,8,,46872.74,,,1.332,  26  4D*        :    23  3d7.(a 2D).4s.4p.(3P*) 4D*  ,
3p6.3d8.(3P).4p,y 2P*,1/2,2,,47091.14,,,0.656,  46             :    30  3d8.(1D).4p            2P*  ,
3p6.3d7.(2G).4s.4p.(3P*),*,5/2,6,,47128.96,,,0.858,  33  2F*        :    22  3d7.(4P).4s.4p.(3P*)   2D*  ,
3p6.3d7.(2G).4s.4p.(3P*),*,7/2,8,,47225.11,,,1.229,  36  2F*        :    31  3d7.(2P).4s.4p.(3P*)   4D*  ,
3p6.3d7.(2P).4s.4p.(3P*),u 4D*,5/2,6,,47393.93,,,1.324,  45             :    13  3d7.(4P).4s.4p.(3P*)   2D*  ,
3p6.3d7.(2P).4s.4p.(3P*),u 4D*,3/2,4,,47612.18,,,1.122,  47             :    18  3d8.(3P).4p            4D*  ,
3p6.3d7.4s.(5F).5s,f 4F,9/2,10,,47524.47,,,1.328,                                                      ,
3p6.3d7.4s.(5F).5s,f 4F,7/2,8,,48201.60,,,1.226,                                                      ,
3p6.3d7.4s.(5F).5s,f 4F,5/2,6,,48718.57,,,1.041,                                                      ,
3p6.3d7.4s.(5F).5s,f 4F,3/2,4,,49078.43,,,0.401,                                                      ,
,6*,7/2,8,,47839.15,,,,                                                      ,
3p6.3d7.(2P).4s.4p.(3P*),*,1/2,2,,47905.26,,,0.016,  37  4D*        :    21  3d8.(3P).4p            2S*  ,
,y 2S*,1/2,2,,47977.94,,,2.093,                                                      ,
3p6.3d8.(3P).4p,*,1/2,2,,48026.34,,,1.699,  35  2S*        :    26  3d7.(2P).4s.4p.(3P*)   4D*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),t 4D*,7/2,8,,48217.32,,,1.211,  51             :    18  3d8.(3P).4p            4D*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),t 4D*,5/2,6,,48443.76,,,1.340,  52             :    19  3d8.(3P).4p            4D*  ,
3p6.3d7.(a 2D).4s.4p.(3P*),t 4D*,1/2,2,,48571.77,,,0.452,  52             :    16  3d8.(3P).4p            4D*  ,
3p6.3d7.(2H).4s.4p.(3P*),4G*,7/2,8,,48317.17,,,1.173,  84             :     4  3d7.(2G).4s.4p.(3P*)   2F*  ,
3p6.3d7.(2H).4s.4p.(3P*),4G*,5/2,6,,48615.56,?,,0.619,  81             :     7  3d7.(2G).4s.4p.(3P*)   2F*  ,
3p6.3d7.(4P).4s.4p.(3P*),2P*,3/2,4,,48334.37,,,1.436,  40             :    15  3d7.(2P).4s.4p.(3P*)   4S*  ,
3p6.3d7.(4P).4s.4p.(3P*),2P*,1/2,2,,48837.72,,,1.50,  60             :    12  3d7.(2P).4s.4p.(3P*)   2S*  ,
