Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
2s2.2p.7s,3P*,2,5,,87753.763,,0.023,,  71         :    15  2s2.2p.6d             3P*     ,L20057
2s2.2p.6d,3D*,1,3,,87735.33,,0.13,,  66         :    15  2s2.2p.7s             3P*     ,L20057
2s2.2p.6d,3D*,2,5,,87773.113,,0.023,,  53         :    24  2s2.2p.6d             3F*     ,L20057
2s2.2p.6d,3D*,3,7,,87777.18,,0.03,,  70         :    29  2s2.2p.6d             3F*     ,L20057
2s2.2p.(2P*<1/2>).6f,2[5/2],3,7,,87762.15,,0.05,,  97                                                ,L20057
2s2.2p.(2P*<1/2>).6f,2[5/2],2,5,,87762.23,,0.03,,  97                                                ,L20057
2s2.2p.(2P*<1/2>).6f,2[7/2],4,9,,87763.14,,0.08,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).6f,2[7/2],3,7,,87763.21,,0.07,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).6g,2[7/2]*,4,9,,87769.960,,0.004,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).6g,2[7/2]*,3,7,,87769.963,,0.005,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).6g,2[9/2]*,5,11,,87770.2889,,0.0006,, 100                                                ,L20057
2s2.2p.(2P*<1/2>).6g,2[9/2]*,4,9,,87770.2889,,0.0006,, 100                                                ,L20057
2s2.2p.(2P*<1/2>).6h,2[9/2],4,9,,87771.358,,0.008,, 100                                                ,L20057
2s2.2p.(2P*<1/2>).6h,2[9/2],5,11,,87771.359,,0.009,, 100                                                ,L20057
2s2.2p.(2P*<1/2>).6h,2[11/2],5,11,,87771.366,,0.014,, 100                                                ,L20057
2s2.2p.(2P*<1/2>).6h,2[11/2],6,13,,87771.366,,0.014,, 100                                                ,L20057
2s2.2p.7s,1P*,1,3,,87789.646,,0.022,,  51         :    38  2s2.2p.6d             1P*     ,L20057
2s2.2p.6d,1F*,3,7,,87806.95,,0.03,,  87         :     7  2s2.2p.6d             3F*     ,L20057
2s2.2p.(2P*<3/2>).6f,2[7/2],3,7,,87819.96,,0.03,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).6f,2[7/2],4,9,,87820.05,,0.08,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).6f,2[5/2],3,7,,87826.99,,0.04,,  98                                                ,L20057
2s2.2p.(2P*<3/2>).6f,2[5/2],2,5,,87827.043,,0.023,,  97                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[9/2]*,4,9,,87829.458,,0.017,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[9/2]*,5,11,,87829.470,,0.004,, 100                                                ,L20057
2s2.2p.6d,1P*,1,3,,87830.18,,0.03,,  40         :    31  2s2.2p.7s             1P*     ,L20057
2s2.2p.(2P*<3/2>).6f,2[9/2],5,11,[,87831.3,],0.4,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6f,2[9/2],4,9,[,87831.5,],0.4,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[7/2]*,3,7,,87832.341,,0.013,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[7/2]*,4,9,,87832.348,,0.004,, 100                                                ,L20057
2s2.2p.6d,3P*,2,5,,87832.568,,0.024,,  68         :    24  2s2.2p.7s             3P*     ,L20057
2s2.2p.6d,3P*,1,3,,87843.93,,0.03,,  85         :     7  2s2.2p.7s             3P*     ,L20057
2s2.2p.6d,3P*,0,1,,87845.1,,1.6,,  95         :     4  2s2.2p.7s             3P*     ,L20057
2s2.2p.(2P*<3/2>).6h,2[11/2],5,11,,87833.091,,0.014,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[11/2],6,13,,87833.093,,0.014,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[9/2],5,11,,87833.962,,0.006,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[9/2],4,9,,87833.962,,0.006,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[11/2]*,6,13,,87835.6391,,0.0008,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6g,2[11/2]*,5,11,,87835.642,,0.004,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[13/2],6,13,,87836.050,,0.008,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[13/2],7,15,,87836.053,,0.008,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[7/2],3,7,,87837.135,,0.009,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6h,2[7/2],4,9,,87837.136,,0.009,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).6f,2[3/2],1,3,,87837.76,,0.05,, 100                                                ,L20057
