Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f7.(8S*).5d2.(3F) (10F*).6p,11G,5,11,,25940.122,,,1.64,  60                                                                           ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,6,13,,26337.071,,,1.61,  53             :    11  4f7.(8S*)5d (9D*).6s.6p.(1P*)  9D                    ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,7,15,,26870.393,,,1.57,  85                                                                           ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,8,17,,27536.397,,,1.56,  92                                                                           ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,9,19,,28432.859,,,1.54, 100                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,7,15,,25376.313,,,1.58,  32  9F         :    23  4f7.(8S*).5d2.(3F) (10F*).6p   9F                    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*)?,,4,9,,25621.293,,,1.57,  35  5D         :    30                                 (8S*)(7D*)(3P*) 7F    ,
4f8.(7F).6s.6p,*,6,13,,25658.055,,,1.58,                                                                               ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),,6,13,,25661.340,,,1.62,  21  9D         :    21                                 (8S*)(7D*)(3P*) 7F    ,
4f8.(7F).6s.6p,*,7,15,,25676.890,,,1.54,                                                                               ,
4f8.(7F).5d (8D).6s,9D,6,13,,25815.330,,,1.55,                                                                               ,
4f8.(7F).5d (8D).6s,9D,5,11,,26335.661,,,1.58,                                                                               ,
4f8.(7F).5d (8D).6s,9D,4,9,,27704.965,,,1.73,                                                                               ,
4f8.(7F).5d (8D).6s,9D,3,7,,28215.140,,,1.96,                                                                               ,
4f8.(7F).5d (8D).6s,9D,2,5,,28785.230,,,2.31,                                                                               ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7F,3,7,,26101.585,,,1.38,  41             :    29                                 (8S*)(7D*)(3P*) 5D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7F,6,13,,26568.265,,,1.55,  30             :    19  4f7.(8S*).5d2.(3F) (10F*).6p   11G                   ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7F,5,11,,26615.044,,,1.55,  52             :     9                                 (8S*)(9D*)(1P*) 9F    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7F,1,3,,26616.320,,,1.18,  41             :    32                                 (8S*)(7D*)(3P*) 5D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7F,0,1,,26742.308,o,,,  49             :    36                                 (8S*)(7D*)(3P*) 5D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7F,4,9,,26866.385,o,,1.565,  43             :    11                                 (8S*)(9D*)(1P*) 9F    ,
,9F,7,15,,26145.852,,,1.550,                                                                               ,
,9F,4,9,,27040.865,,,1.60:,                                                                               ,
,9F,3,7,,27041.751,,,1.67:,                                                                               ,
,9F,2,5,,27118.725,,,1.84:,                                                                               ,
,9F,1,3,,27129.239,,,2.34:,                                                                               ,
,9F,5,11,,27315.791,,,1.63,                                                                               ,
,9F,6,13,,27336.898,,,1.53,                                                                               ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),,2,5,,26397.585,,,1.29,  30  5D         :    27                                 (8S*)(7D*)(3P*) 7F    ,
4f7.(8S*).5d2.(3F) (10F*).6p?,,4,9,,26451.785,,,1.48,  32  11G        :    25  4f7.(8S*)5d (7D*).6s.6p.(3P*)  5D                    ,
4f8.(7F).6s.6p,*,5,11,,26651.912,,,1.57,                                                                               ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),5F,3,7,,26730.757,,,1.42,  49             :    25                                 (8S*)(7D*)(3P*) 5D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),5F,2,5,,26882.867,,,1.28,  56             :    19                                 (8S*)(7D*)(3P*) 5D    ,
