obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
306.42977,306.42974,0.00013,32633.905,8p,,,23450.418,56084.326,5d4.(3D).6s,4D,5/2,,,3/2,6,4,,,L11762,
306.48569,306.485725,0.000066,32627.951,17,,,16553.087,49181.034,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
306.78625,306.786240,0.000047,32595.985,23,,,16234.715,48830.701,,,5/2,,,7/2,6,8,,,L11762,
306.82917,306.829117,0.000104,32591.426,9,,,16589.603,49181.034,,,7/2,,,9/2,8,10,,,L11762,
306.84586,306.84586,0.00007,32589.653,16,,,20780.358,53370.011,,,9/2,,,9/2,10,10,,,L11762,
306.87495,306.87491,0.00005,32586.564,24,,,19276.431,51862.999,,,5/2,,,7/2,6,8,,,L11762,
307.01760,307.017615,0.000085,32571.422,14,,,16553.087,49124.508,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
307.20990,307.20991,0.00019,32551.034,7,,,26158.581,58709.614,5d5,4G,9/2,,,7/2,10,8,,,L11762,
307.25282,307.25251,0.00038,32546.487,3,,,28118.836,60665.356,5d4.(3P1).6s,4P,5/2,,,3/2,6,4,,,L11762,
307.26115,307.261149,0.000057,32545.605,21,6.65e+06,B,14634.336,47179.941,5d4.(5D).6s,4D,3/2,,,3/2,4,4,,T7162,L11762,
307.36220,307.362201,0.000123,32534.905,8,,,16589.603,49124.508,,,7/2,,,7/2,8,8,,,L11762,
307.42476,307.42486,0.00019,32528.285,5,,,31347.087,63875.361,5d5,2I,13/2,5d4.(3H).6p,4I*,15/2,14,16,,,L11762,
307.49225,307.49225,0.00019,32521.145,6,,,26226.897,58748.042,,,5/2,,,3/2,6,4,,,L11762,
307.49619,307.49588,0.00284,32520.728,2w,,,25209.233,57729.994,,,9/2,,,7/2,10,8,,,L11762,
307.68316,307.68335,0.00019,32500.966,7,,,30223.744,62724.690,,,3/2,,,3/2,4,4,,,L11762,
307.77071,307.77066,0.00038,32491.721,3,,,31538.785,64030.511,,,5/2,,,5/2,6,6,,,L11762,
307.841085,307.841075,0.000009,32484.2930,179,,,23955.349,56439.643,,,11/2,5d4.(3H).6p,4H*,13/2,12,14,,,L11762,
307.97349,307.97345,0.00010,32470.327,10,,,26929.008,59399.339,5d4.(1I).6s,2I,11/2,,,9/2,12,10,,,L11762,
308.08758,308.08761,0.00011,32458.303,9,,,23955.349,56413.649,,,11/2,,,9/2,12,10,,,L11762,
308.16246,308.16265,0.00066,32450.416,2,,,34447.663,66898.059,,,5/2,,,7/2,6,8,,,L11762,
308.19356,308.19362,0.00011,32447.141,10,,,18990.929,51438.064,,,3/2,,,5/2,4,6,,,L11762,
308.43997,308.43997,0.00006,32421.220,19,,,23955.349,56376.569,,,11/2,,,11/2,12,12,,,L11762,
308.82963,308.82961,0.00005,32380.313,24,5.46e+06,B,13173.337,45553.652,5d4.(5D).6s,4D,1/2,,,3/2,2,4,,T7162,L11762,
308.84163,308.84168,0.00029,32379.054,5,,,26158.581,58537.630,5d5,4G,9/2,,,7/2,10,8,,,L11762,
308.91283,308.91281,0.00038,32371.592,3,,,30618.045,62989.639,,,5/2,,,5/2,6,6,,,L11762,
309.06274,309.06268,0.00048,32355.890,2,,,28118.836,60474.732,5d4.(3P1).6s,4P,5/2,,,5/2,6,6,,,L11762,
309.12387,309.12389,0.00048,32349.491,2,,,32950.226,65299.715,,,3/2,,,3/2,4,4,,,L11762,
309.20198,309.20203,0.00038,32341.319,3,,,31446.928,63788.242,,,7/2,,,7/2,8,8,,,L11762,
309.49460,309.49468,0.00038,32310.742,3,,,26226.897,58537.630,,,5/2,,,7/2,6,8,,,L11762,
309.67684,309.67684,0.00005,32291.727,23,5.45e+06,B,18000.627,50292.354,,,7/2,5d3.(4F).6s.(5F).6p,6D*,5/2,8,6,,T7162,L11762,
309.89188,309.89173,0.00048,32269.320,2,,,28631.688,60901.023,,,7/2,,,5/2,8,6,,,L11762,
309.90357,309.90344,0.00048,32268.102,2,,,37312.218,69580.334,,,7/2,,,7/2,8,8,,,L11762,
309.92094,309.920944,0.000115,32266.293,8,,,15146.977,47413.270,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
309.94769,309.94777,0.00019,32263.509,4,,,18990.929,51254.429,,,3/2,,,3/2,4,4,,,L11762,
310.09649,310.09645,0.00029,32248.027,3,,,29341.426,61589.457,,,9/2,,,11/2,10,12,,,L11762,
310.16313,310.163134,0.000067,32241.098,17,,,16589.603,48830.701,,,7/2,,,7/2,8,8,,,L11762,
310.21219,310.21220,0.00058,32236.000,2,,,22139.861,54375.859,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
310.31147,310.31143,0.00011,32225.686,10,,,19637.309,51862.999,,,5/2,,,7/2,6,8,,,L11762,
310.44150,310.441424,0.000289,32212.188,4,,,14967.745,47179.941,,,5/2,,,3/2,6,4,,,L11762,
310.70715,310.70703,0.00029,32184.647,4,,,25672.099,57856.759,,,5/2,,,5/2,6,6,,,L11762,
310.75072,310.75071,0.00014,32180.135,9,,,34090.867,66271.003,5d5,4F,9/2,,,9/2,10,10,,,L11762,
310.92966,310.92949,0.00048,32161.615,2,,,19276.431,51438.064,,,5/2,,,5/2,6,6,,,L11762,
310.96782,310.96782,0.00007,32157.669,14,,,23234.778,55392.446,,,9/2,,,9/2,10,10,,,L11762,
311.15931,311.15931,0.00010,32137.878,11,,,20455.888,52593.766,5d4.(3F2).6s,4F,3/2,,,1/2,4,2,,,L11762,
311.31854,311.31858,0.00039,32121.440,3,,,20780.358,52901.794,,,9/2,,,7/2,10,8,,,L11762,
311.33670,311.33655,0.00029,32119.567,3,9.17e+05,B,13434.070,45553.652,,,5/2,,,3/2,6,4,,T7162,L11762,
311.37453,311.37452,0.00005,32115.665,22,,,23046.724,55162.390,,,7/2,,,5/2,8,6,,,L11762,
311.42763,311.42753,0.00019,32110.189,5,,,26226.897,58337.096,,,5/2,,,5/2,6,6,,,L11762,
311.46204,311.46200,0.00029,32106.641,4,,,30618.045,62724.690,,,5/2,,,3/2,6,4,,,L11762,
311.69870,311.69873,0.00039,32082.264,3,,,25169.877,57252.138,,,3/2,,,5/2,4,6,,,L11762,
311.93570,311.93564,0.00019,32057.889,5,,,25672.099,57729.994,,,5/2,,,7/2,6,8,,,L11762,
311.98727,311.98729,0.00058,32052.590,2,,,19442.466,51495.054,5d4.(3H).6s,4H,13/2,,,11/2,14,12,,,L11762,
312.19331,312.19330,0.00014,32031.436,8,,,28187.578,60219.015,5d4.(1I).6s,2I,13/2,,,11/2,14,12,,,L11762,
312.62073,312.62067,0.00049,31987.642,2,,,31100.286,63087.934,5d5,2I,11/2,,,13/2,12,14,,,L11762,
312.65829,312.65817,0.00049,31983.799,2,,,28490.920,60474.732,,,3/2,,,5/2,4,6,,,L11762,
312.66855,312.66855,0.00012,31982.749,9,,,22502.951,54485.701,5d4.(3D).6s,4D,3/2,,,1/2,4,2,,,L11762,
312.73250,312.73252,0.00009,31976.210,13,,,23046.724,55022.932,,,7/2,,,7/2,8,8,,,L11762,
312.85208,312.85206,0.00049,31963.988,2,,,24804.612,56768.602,,,7/2,,,7/2,8,8,,,L11762,
312.86435,312.86435,0.00008,31962.734,14,,,26929.008,58891.742,5d4.(1I).6s,2I,11/2,,,11/2,12,12,,,L11762,
312.98815,312.98815,0.00009,31950.091,13,,,22535.610,54485.701,,,1/2,,,1/2,2,2,,,L11762,
313.20319,313.20311,0.00049,31928.155,2,,,30632.927,62561.090,,,9/2,,,7/2,10,8,,,L11762,
313.46846,313.46841,0.00020,31901.136,5,,,28377.585,60278.726,,,11/2,,,9/2,12,10,,,L11762,
313.48567,313.48565,0.00007,31899.385,16*,,,29341.426,61240.813,,,9/2,,,11/2,10,12,,,L11762,
313.48567,313.48589,0.00007,31899.385,16*,,,20455.888,52355.250,5d4.(3F2).6s,4F,3/2,5d4.(5D).6p,4D*,1/2,4,2,,,L11762,
313.60634,313.60637,0.00020,31887.111,4,,,25045.238,56932.345,5d4.(3D).6s,4D,1/2,,,3/2,2,4,,,L11762,
313.61283,313.61286,0.00020,31886.451,5,,,22139.861,54026.309,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
313.67379,313.67384,0.00011,31880.254,10,,,25209.233,57089.482,,,9/2,,,9/2,10,10,,,L11762,
313.81179,313.81185,0.00020,31866.234,5,,,31100.286,62966.514,5d5,2I,11/2,,,11/2,12,12,,,L11762,
313.84794,313.84795,0.00039,31862.564,3,,,22194.031,54056.594,,,7/2,,,9/2,8,10,,,L11762,
313.89317,313.89320,0.00020,31857.972,6,,,35315.585,67173.555,,,7/2,,,5/2,8,6,,,L11762,
313.96745,313.96742,0.00049,31850.435,2,,,19403.991,51254.429,,,1/2,,,3/2,2,4,,,L11762,
314.04039,314.04033,0.00020,31843.038,5,,,28631.688,60474.732,,,7/2,,,5/2,8,6,,,L11762,
314.18518,314.18523,0.00039,31828.363,3,,,26158.581,57986.939,5d5,4G,9/2,,,9/2,10,10,,,L11762,
314.38417,314.38410,0.00030,31808.217,4,,,24804.612,56612.836,,,7/2,,,7/2,8,8,,,L11762,
314.42428,314.42429,0.00012,31804.159,9,,,30632.927,62437.086,,,9/2,,,9/2,10,10,,,L11762,
314.53908,314.539039,0.000198,31792.551,6*,,,19070.550,50863.106,,,9/2,5d4.(5D).6p,6F*,9/2,10,10,,,L11762,
314.53908,314.53911,0.00020,31792.551,6*,,,28631.688,60424.237,,,7/2,,,7/2,8,8,,,L11762,
314.64263,314.64263,0.00012,31782.089,9,,,26526.710,58308.799,5d5,4P,1/2,,,1/2,2,2,,,L11762,
314.666578,314.666568,0.000010,31779.6700,228,,,16553.087,48332.758,5d4.(3H).6s,4H,9/2,5d3.(4F).6s.(5F).6p,6G*,11/2,10,12,,,L11762,
314.71959,314.71958,0.00008,31774.317,13,,,33910.548,65684.866,,,11/2,,,11/2,12,12,,,L11762,
314.87179,314.87180,0.00011,31758.958,10,,,26929.008,58687.965,5d4.(1I).6s,2I,11/2,,,9/2,12,10,,,L11762,
314.95764,314.95752,0.00030,31750.302,3,,,28118.836,59869.150,5d4.(3P1).6s,4P,5/2,,,7/2,6,8,,,L11762,
315.05146,315.05145,0.00014,31740.846,8,,,31347.087,63087.934,5d5,2I,13/2,,,13/2,14,14,,,L11762,
315.07652,315.076519,0.000020,31738.322,58,1.22e+07,B,13173.337,44911.659,5d4.(5D).6s,4D,1/2,,,3/2,2,4,,T7162,L11762,
315.22079,315.220799,0.000030,31723.796,38,,,23234.778,54958.573,,,9/2,,,11/2,10,12,,,L11762,
315.24791,315.247898,0.000070,31721.067,17,,,14634.336,46355.404,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L11762,
315.31399,315.31395,0.00020,31714.419,5,,,29341.426,61055.849,,,9/2,,,9/2,10,10,,,L11762,
315.32745,315.32741,0.00020,31713.065,5,,,35315.585,67028.654,,,7/2,,,9/2,8,10,,,L11762,
315.33832,315.33832,0.00003,31711.972,47,,,23450.418,55162.390,5d4.(3D).6s,4D,5/2,,,5/2,6,6,,,L11762,
315.36599,315.365897,0.000298,31709.190,4,4.55e+05,B,7420.261,39129.460,5d5,6S,5/2,5d4.(5D).6p,6F*,3/2,6,4,,T7162,L11762,
315.48882,315.48893,0.00030,31696.844,4,,,34447.663,66144.496,,,5/2,,,5/2,6,6,,,L11762,
315.50824,315.508223,0.000199,31694.894,5,,,16589.603,48284.498,,,7/2,,,5/2,8,6,,,L11762,
315.63333,315.63336,0.00040,31682.332,3,,,41583.988,73266.317,,,9/2,,,11/2,10,12,,,L11762,
316.09362,316.093629,0.000020,31636.197,79,6.38e+06,B,14857.160,46493.356,,,9/2,5d3.(4F).6s.(5F).6p,6G*,9/2,10,10,,T7162,L11762,
316.15700,316.15693,0.00050,31629.855,2,,,26226.897,57856.759,,,5/2,,,5/2,6,6,,,L11762,
316.28437,316.28434,0.00030,31617.117,4,,,19637.309,51254.429,,,5/2,,,3/2,6,4,,,L11762,
316.31164,316.31166,0.00013,31614.391,7,,,31100.286,62714.675,5d5,2I,11/2,,,13/2,12,14,,,L11762,
316.49626,316.49588,0.00006,31595.950,22,,,31538.785,63134.773,,,5/2,,,3/2,6,4,,,L11762,
316.51579,316.51580,0.00020,31594.000,6,,,34090.867,65684.866,5d5,4F,9/2,,,11/2,10,12,,,L11762,
316.56852,316.56846,0.00013,31588.738,8,,,23803.702,55392.446,,,7/2,,,9/2,8,10,,,L11762,
316.65600,316.65572,0.00020,31580.011,4,,,25672.099,57252.138,,,5/2,,,5/2,6,6,,,L11762,
316.74227,316.74224,0.00020,31571.410,6,,,26158.581,57729.994,5d5,4G,9/2,,,7/2,10,8,,,L11762,
316.92623,316.92606,0.00040,31553.085,3,,,34090.867,65643.968,5d5,4F,9/2,,,7/2,10,8,,,L11762,
317.22501,317.22509,0.00040,31523.366,3,,,22502.951,54026.309,5d4.(3D).6s,4D,3/2,,,5/2,4,6,,,L11762,
317.44579,317.44561,0.00030,31501.442,3,,,28490.920,59992.379,,,3/2,,,5/2,4,6,,,L11762,
317.65218,317.65212,0.00040,31480.974,3,,,26526.710,58007.690,5d5,4P,1/2,,,3/2,2,4,,,L11762,
317.68634,317.686339,0.000030,31477.589,44,9.78e+06,B,13434.070,44911.659,,,5/2,,,3/2,6,4,,T7162,L11762,
317.81070,317.810716,0.000061,31465.272,21,5.96e+06,B,13411.939,44877.209,5d3.6s2,4F,7/2,5d4.(5D).6p,6F*,7/2,8,8,,T7162,L11762,
317.89436,317.894339,0.000061,31456.991,21,2.26e+06,B,10592.485,42049.478,,,3/2,5d4.(5D).6p,6F*,5/2,4,6,,T7162,L11762,
317.95640,317.95639,0.00020,31450.853,6,,,31538.785,62989.639,,,5/2,,,5/2,6,6,,,L11762,
318.03440,318.034405,0.000051,31443.139,23,2.68e+06,B,13434.070,44877.209,,,5/2,5d4.(5D).6p,6F*,7/2,6,8,,T7162,L11762,
318.09554,318.09553,0.00006,31437.096,19,,,23955.349,55392.446,,,11/2,,,9/2,12,10,,,L11762,
318.30916,318.30916,0.00011,31415.998,10,,,33910.548,65326.546,,,11/2,,,11/2,12,12,,,L11762,
318.40767,318.40755,0.00041,31406.279,3,,,32950.460,64356.750,,,7/2,,,7/2,8,8,,,L11762,
318.43481,318.43480,0.00008,31403.602,14,,,25209.233,56612.836,,,9/2,,,7/2,10,8,,,L11762,
318.48771,318.48775,0.00015,31398.386,7,,,20039.682,51438.064,,,7/2,,,5/2,8,6,,,L11762,
318.59642,318.596554,0.000203,31387.673,5,,,14967.745,46355.404,,,5/2,,,5/2,6,6,,,L11762,
318.72875,318.72885,0.00030,31374.641,4,,,25169.877,56544.508,,,3/2,5d3.(4P).6s.(5P).6p,6P*,5/2,4,6,,,L11762,
318.80041,318.80041,0.00005,31367.588,25,,,31347.087,62714.675,5d5,2I,13/2,,,13/2,14,14,,,L11762,
318.87015,318.87052,0.00031,31360.728,4,,,28631.688,59992.379,,,7/2,,,5/2,8,6,,,L11762,
318.89086,318.89089,0.00013,31358.691,8,,,23803.702,55162.390,,,7/2,,,5/2,8,6,,,L11762,
318.93925,318.939264,0.000203,31353.933,4,1.05e+06,B,16234.715,47588.647,,,5/2,5d4.(5D).6p,6P*,3/2,6,4,,T7162,L11762,
319.01608,319.016113,0.000041,31346.382,30,6.18e+06,B,15146.977,46493.356,5d4.(3H).6s,4H,7/2,5d3.(4F).6s.(5F).6p,6G*,9/2,8,10,,T7162,L11762,
319.04941,319.04939,0.00041,31343.108,3,,,30223.744,61566.854,,,3/2,,,5/2,4,6,,,L11762,
319.19169,319.19170,0.00011,31329.137,10,,,23046.724,54375.859,,,7/2,,,5/2,8,6,,,L11762,
319.30282,319.302796,0.000133,31318.233,8,,,14857.160,46175.395,,,9/2,,,7/2,10,8,,,L11762,
319.40956,319.40951,0.00051,31307.767,2,,,37312.218,68619.990,,,7/2,,,7/2,8,8,,,L11762,
319.47442,319.47427,0.00020,31301.411,5,1.66e+06,B,18990.929,50292.354,,,3/2,5d3.(4F).6s.(5F).6p,6D*,5/2,4,6,,T7162,L11762,
319.66053,319.66051,0.00031,31283.187,4,,,22139.861,53423.050,5d4.(3F2).6s,4F,5/2,,,3/2,6,4,,,L11762,
319.80354,319.80320,0.00205,31269.197,2p,,,31446.928,62716.159,,,7/2,5d3.(4P).6s.(5P).6p,6D*,9/2,8,10,,,L11762,
319.92703,319.92706,0.00008,31257.127,13,,,32950.460,64207.585,,,7/2,,,9/2,8,10,,,L11762,
320.12845,320.12844,0.00020,31237.461,6,,,28631.688,59869.150,,,7/2,,,7/2,8,8,,,L11762,
320.14682,320.14671,0.00020,31235.669,5,,,34090.867,65326.546,5d5,4F,9/2,,,11/2,10,12,,,L11762,
320.250400,320.250379,0.000010,31225.5660,178,,,8711.274,39936.842,5d3.6s2,4F,3/2,5d3.(4F).6s.(5F).6p,6G*,5/2,4,6,,,L11762,
320.31528,320.31540,0.00021,31219.241,5,,,23803.702,55022.932,,,7/2,,,7/2,8,8,,,L11762,
320.42628,320.426275,0.000031,31208.427,40,,,15146.977,46355.404,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
320.43424,320.434252,0.000051,31207.651,24,,,14967.745,46175.395,,,5/2,,,7/2,6,8,,,L11762,
320.53119,320.53117,0.00005,31198.212,21,,,22139.861,53338.075,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
320.61671,320.61660,0.00041,31189.891,3,,,22139.861,53329.762,5d4.(3F2).6s,4F,5/2,,,3/2,6,4,,,L11762,
320.65776,320.65768,0.00021,31185.898,5,,,31538.785,62724.690,,,5/2,,,3/2,6,4,,,L11762,
320.71419,320.714223,0.000514,31180.410,2,,,18000.627,49181.034,,,7/2,,,9/2,8,10,,,L11762,
320.73329,320.733273,0.000041,31178.554,33,,,16234.715,47413.270,,,5/2,,,5/2,6,6,,,L11762,
320.75974,320.75976,0.00031,31175.982,4,,,22194.031,53370.011,,,7/2,,,9/2,8,10,,,L11762,
320.84875,320.84872,0.00012,31167.334,8,,,25209.233,56376.569,,,9/2,,,11/2,10,12,,,L11762,
321.08868,321.08868,0.00003,31144.044,37,,,22194.031,53338.075,,,7/2,,,7/2,8,8,,,L11762,
321.61854,321.61845,0.00005,31092.735,22*,,,33910.548,65003.292,,,11/2,,,9/2,12,10,,,L11762,
321.61854,321.61854,0.00005,31092.735,22*,,,24991.591,56084.326,,,3/2,,,3/2,4,4,,,L11762,
321.654478,321.654457,0.000010,31089.2609,108,3.00e+06,B,11301.024,42390.287,5d3.6s2,4F,5/2,5d3.(4F).6s.(5F).6p,6G*,7/2,6,8,,T7162,L11762,
321.72285,321.72298,0.00012,31082.654,10,,,20780.358,51862.999,,,9/2,,,7/2,10,8,,,L11762,
321.83936,321.83922,0.00031,31071.402,4,,,35826.644,66898.059,,,9/2,,,7/2,10,8,,,L11762,
321.97182,321.97177,0.00052,31058.619,2,,,33910.548,64969.172,,,11/2,,,11/2,12,12,,,L11762,
322.29996,322.29985,0.00052,31026.997,2,,,19403.991,50430.999,,,1/2,,,3/2,2,4,,,L11762,
322.31831,322.31821,0.00042,31025.231,3,,,26226.897,57252.138,,,5/2,,,5/2,6,6,,,L11762,
322.35443,322.35444,0.00011,31021.755,10,,,28377.585,59399.339,,,11/2,,,9/2,12,10,,,L11762,
322.54708,322.547100,0.000208,31003.226,5,,,23955.349,54958.573,,,11/2,,,11/2,12,12,,,L11762,
322.63996,322.63993,0.00021,30994.301,6,2.43e+06,B,23234.778,54229.082,,,9/2,5d4.(5D).6p,6F*,11/2,10,12,,T7162,L11762,
322.76670,322.76623,0.00042,30982.130,3,,,20455.888,51438.064,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L11762,
322.98844,322.98841,0.00031,30960.861,3,,,20534.191,51495.054,,,11/2,,,11/2,12,12,,,L11762,
323.03349,323.03362,0.00021,30956.543,5,,,30632.927,61589.457,,,9/2,,,11/2,10,12,,,L11762,
323.07943,323.07953,0.00031,30952.141,3,,,28490.920,59443.051,,,3/2,,,5/2,4,6,,,L11762,
323.15169,323.15162,0.00014,30945.220,8,1.64e+06,B,16234.715,47179.941,,,5/2,,,3/2,6,4,,T7162,L11762,
323.17646,323.176489,0.000418,30942.848,3,3.79e+05,B,13411.939,44354.784,5d3.6s2,4F,7/2,,,5/2,8,6,,T7162,L11762,
323.30120,323.30128,0.00021,30930.909,4,,,26158.581,57089.482,5d5,4G,9/2,,,9/2,10,10,,,L11762,
323.35835,323.35836,0.00021,30925.442,12p,,,23450.418,54375.859,5d4.(3D).6s,4D,5/2,,,5/2,6,6,,,L11762,
323.40798,323.407797,0.000314,30920.696,4,3.66e+05,B,13434.070,44354.784,,,5/2,,,5/2,6,6,,T7162,L11762,
323.41422,323.41423,0.00021,30920.100,6,,,22502.951,53423.050,5d4.(3D).6s,4D,3/2,,,3/2,4,4,,,L11762,
323.42060,323.42047,0.00021,30919.490,5,,,22194.031,53113.533,,,7/2,,,5/2,8,6,,,L11762,
323.43916,323.43909,0.00052,30917.716,2,,,30632.927,61550.649,,,9/2,,,7/2,10,8,,,L11762,
323.47334,323.47334,0.00052,30914.449,2,,,25169.877,56084.326,,,3/2,,,3/2,4,4,,,L11762,
323.66833,323.668317,0.000052,30895.825,22,,,17436.932,48332.758,5d4.(3H).6s,4H,11/2,5d3.(4F).6s.(5F).6p,6G*,11/2,12,12,,,L11762,
323.75620,323.75619,0.00005,30887.439,18,,,22535.610,53423.050,,,1/2,,,3/2,2,4,,,L11762,
323.85946,323.85948,0.00005,30877.591,21,,,29341.426,60219.015,,,9/2,,,11/2,10,12,,,L11762,
324.37078,324.37085,0.00032,30828.918,4,,,35315.585,66144.496,,,7/2,,,5/2,8,6,,,L11762,
324.39293,324.39294,0.00006,30826.812,19,,,22502.951,53329.762,5d4.(3D).6s,4D,3/2,,,3/2,4,4,,,L11762,
324.42602,324.426033,0.000042,30823.668,31,,,16589.603,47413.270,,,7/2,,,5/2,8,6,,,L11762,
324.42860,324.42859,0.00008,30823.423,14,,,20039.682,50863.106,,,7/2,5d4.(5D).6p,6F*,9/2,8,10,,,L11762,
324.43595,324.43590,0.00021,30822.724,5,,,14634.336,45457.066,5d4.(5D).6s,4D,3/2,5d4.(5D).6p,6F*,1/2,4,2,,,L11762,
324.61787,324.61780,0.00032,30805.451,4,,,34090.867,64896.325,5d5,4F,9/2,,,7/2,10,8,,,L11762,
324.74187,324.74185,0.00021,30793.688,5,,,19637.309,50430.999,,,5/2,,,3/2,6,4,,,L11762,
325.07721,325.07710,0.00010,30761.923,10,,,22139.861,52901.794,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
325.22057,325.219603,0.000317,30748.362,7bl,6.15e+05,B,11301.024,42049.478,5d3.6s2,4F,5/2,5d4.(5D).6p,6F*,5/2,6,6,,T7162,L11762,
325.57686,325.57705,0.00053,30714.713,2,,,20780.358,51495.054,,,9/2,,,11/2,10,12,,,L11762,
325.59307,325.59305,0.00003,30713.185,39,,,27273.753,57986.939,,,7/2,,,9/2,8,10,,,L11762,
325.64548,325.64554,0.00032,30708.241,4,,,30618.045,61326.281,,,5/2,,,7/2,6,8,,,L11762,
325.65036,325.65055,0.00021,30707.781,4,,,22194.031,52901.794,,,7/2,,,7/2,8,8,,,L11762,
325.87306,325.87294,0.00032,30686.796,4,,,23450.418,54137.225,5d4.(3D).6s,4D,5/2,,,3/2,6,4,,,L11762,
326.12439,326.12434,0.00064,30663.146,2,,,22139.861,52803.012,5d4.(3F2).6s,4F,5/2,,,3/2,6,4,,,L11762,
326.21049,326.21058,0.00074,30655.053,2p,,,19637.309,50292.354,,,5/2,5d3.(4F).6s.(5F).6p,6D*,5/2,6,6,,,L11762,
326.28421,326.28292,0.00213,30648.127,2*,,,32486.525,63134.773,,,3/2,,,3/2,4,4,,,L11762,
326.28421,326.28465,0.00213,30648.127,2*,,,26226.897,56874.983,,,5/2,,,5/2,6,6,,,L11762,
326.31574,326.31574,0.00004,30645.166,32,,,28631.688,59276.854,,,7/2,,,7/2,8,8,,,L11762,
326.69050,326.69040,0.00021,30610.012,6,,,26158.581,56768.602,5d5,4G,9/2,,,7/2,10,8,,,L11762,
326.83324,326.83323,0.00006,30596.643,19,,,41583.988,72180.632,,,9/2,,,11/2,10,12,,,L11762,
326.92736,326.92737,0.00012,30587.835,9,,,24804.612,55392.446,,,7/2,,,9/2,8,10,,,L11762,
326.94795,326.94796,0.00011,30585.908,11,2.27e+06,B,14967.745,45553.652,,,5/2,,,3/2,6,4,,T7162,L11762,
326.97887,326.97898,0.00021,30583.016,6,,,27273.753,57856.759,,,7/2,,,5/2,8,6,,,L11762,
327.09483,327.09501,0.00021,30572.174,5,,,23803.702,54375.859,,,7/2,,,5/2,8,6,,,L11762,
327.42115,327.42114,0.00032,30541.704,4,,,26226.897,56768.602,,,5/2,,,7/2,6,8,,,L11762,
327.57130,327.57110,0.00032,30527.705,4,,,29341.426,59869.150,,,9/2,,,7/2,10,8,,,L11762,
327.83529,327.83538,0.00054,30503.123,2,,,32486.525,62989.639,,,3/2,,,5/2,4,6,,,L11762,
327.84761,327.84755,0.00032,30501.976,3,,,31100.286,61602.268,5d5,2I,11/2,,,13/2,12,14,,,L11762,
327.87320,327.87297,0.00065,30499.596,2,,,30618.045,61117.662,,,5/2,,,3/2,6,4,,,L11762,
327.98532,327.98530,0.00011,30489.169,11,,,31100.286,61589.457,5d5,2I,11/2,,,11/2,12,12,,,L11762,
328.33994,328.33993,0.00032,30456.240,3,,,27273.753,57729.994,,,7/2,,,7/2,8,8,,,L11762,
328.36155,328.36134,0.00022,30454.236,6,,,26158.581,56612.836,5d5,4G,9/2,,,7/2,10,8,,,L11762,
328.46811,328.46808,0.00016,30444.356,7,,,35826.644,66271.003,,,9/2,,,9/2,10,10,,,L11762,
328.67321,328.67320,0.00013,30425.358,9,,,34090.867,64516.226,5d5,4F,9/2,,,9/2,10,10,,,L11762,
328.75069,328.750702,0.000076,30418.187,21,1.51e+06,B,8711.274,39129.460,5d3.6s2,4F,3/2,5d4.(5D).6p,6F*,3/2,4,4,,T7162,L11762,
328.88636,328.88641,0.00032,30405.639,4,,,26526.710,56932.345,5d5,4P,1/2,,,3/2,2,4,,,L11762,
329.23726,329.23713,0.00054,30373.233,2,,,22194.031,52567.276,,,7/2,,,9/2,8,10,,,L11762,
329.40525,329.40487,0.00016,30357.744,8,,,24804.612,55162.390,,,7/2,,,5/2,8,6,,,L11762,
329.83415,329.83426,0.00044,30318.267,3,,,25169.877,55488.134,,,3/2,5d3.(4P).6s.(5P).6p,6P*,3/2,4,4,,,L11762,
329.84120,329.84129,0.00054,30317.620,2,,,26226.897,56544.508,,,5/2,5d3.(4P).6s.(5P).6p,6P*,5/2,6,6,,,L11762,
329.91997,329.91998,0.00004,30310.381,29,,,28377.585,58687.965,,,11/2,,,9/2,12,10,,,L11762,
330.03246,330.03234,0.00033,30300.050,3,,,22502.951,52803.012,5d4.(3D).6s,4D,3/2,,,3/2,4,4,,,L11762,
330.06859,330.06860,0.00009,30296.733,12,8.40e+05,B,8832.728,39129.460,,,1/2,5d4.(5D).6p,6F*,3/2,2,4,,T7162,L11762,
330.12724,330.12724,0.00008,30291.351,16,,,23046.724,53338.075,,,7/2,,,7/2,8,8,,,L11762,
330.21852,330.21851,0.00022,30282.977,5,,,30618.045,60901.023,,,5/2,,,5/2,6,6,,,L11762,
