obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
,,73.14458,0.00016,136715.5,,2.36e+08,B,37357.80,174073.33,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,2,5,5,,"u27,LS",,
73.1467,0.0030,73.14458,0.00321,136712,350,9.47e+08,B,37357.80,174073.33,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,3,5,7,,"u27,LS",L12120,
74.46,0.05,74.46,0.05,134300,a*,,,98919.87,233220,1s2.2p2,3P,1,1s2.2p.5d,3D*,"1,2,3",3,15,,,L12120,
74.46,0.05,74.46,0.05,134300,a*,,,98911.38,233220,1s2.2p2,3P,0,1s2.2p.5d,3D*,"1,2,3",1,15,,,L12120,
74.46,0.05,74.47,0.05,134300,a*,,,98933.26,233220,1s2.2p2,3P,2,1s2.2p.5d,3D*,"1,2,3",5,15,,,L12120,
77.08,0.05,77.08,0.05,129740,300?,,,73396.510,203130?,1s2.2s.2p,1P*,1,1s2.2p.3p,1S,0,3,1,,,L12120,
,,77.51376,0.00024,129009.4,,4.26e+07,B,37335.54,166344.89,1s2.2s.2p,3P*,0,1s2.2s.4s,3S,1,1,3,,"u27,LS",,
77.521,0.003,77.51743,0.00300,128997,13,1.28e+08,B,37341.65,166344.89,1s2.2s.2p,3P*,1,1s2.2s.4s,3S,1,3,3,,"u27,LS",L12120,
77.529,0.003,77.52714,0.00301,128984,13,2.13e+08,B,37357.80,166344.89,1s2.2s.2p,3P*,2,1s2.2s.4s,3S,1,5,3,,"u27,LS",L12120,
80.569,0.003,80.5609,0.0008,124117,2*,,,98911.38,223041.1,1s2.2p2,3P,0,1s2.2p.4d,3D*,"1,2,3",1,15,,,L12120,
80.569,0.003,80.5664,0.0008,124117,2*,,,98919.87,223041.1,1s2.2p2,3P,1,1s2.2p.4d,3D*,"1,2,3",3,15,,,L12120,
80.569,0.003,80.5751,0.0008,124117,2*,,,98933.26,223041.1,1s2.2p2,3P,2,1s2.2p.4d,3D*,"1,2,3",5,15,,,L12120,
80.915,0.040,80.9172,0.0327,123590,90,2.13e+08,B,73396.510,196979.6,1s2.2s.2p,1P*,1,1s2.2p.3p,1D,2,3,5,,u27,L12120,
83.65,0.05,83.6725,0.0490,119550,1,,,102362.770,221876.4,1s2.2p2,1D,2,1s2.2p.4d,1D*,2,5,5,,,L12120,
,,85.2192,0.0004,117344.5,,4.2e+01,C,37341.65,154686.12,1s2.2s.2p,3P*,1,1s2.2s.3d,1D,2,3,5,,T7096,,
,,85.2309,0.0004,117328.3,,7.9e-02,D,37357.80,154686.12,1s2.2s.2p,3P*,2,1s2.2s.3d,1D,2,5,5,,T7096,,
85.2821,0.0005,85.2821,0.0005,117257.9,12,,,73396.510,190654.4,1s2.2s.2p,1P*,1,1s2.2s.6d,1D,2,3,5,,,L12120,
85.77,0.02,85.77,0.05,116590,23,,,1641433+x,1758024+x,1s.2p3,5S*,2,1s.2p2.3s,5P,"1,2,3",5,15,,,L12120,
86.408,0.005,86.40692,0.00523,115730,90,3.95e+08,B,73396.510,189127.98,1s2.2s.2p,1P*,1,1s2.2p.3p,1P,1,3,3,,u27,L12120,
86.84,0.05,86.84,0.05,115150,10,,,73396.510,188550,1s2.2s.2p,1P*,1,1s2.2s.6s,1S,0,3,1,,,L12120,
88.2537,0.0020,88.25024,0.00023,113310,650*,1.36e+09,A,37335.54,150649.68,1s2.2s.2p,3P*,0,1s2.2s.3d,3D,1,1,3,,T7096,L12120,
88.2537,0.0020,88.25500,0.00023,113310,650*,1.83e+09,A,37341.65,150649.68,1s2.2s.2p,3P*,1,1s2.2s.3d,3D,2,3,5,,T7096,L12120,
,,88.2550,0.0003,113308.0,,1.02e+09,A,37341.65,150649.68,1s2.2s.2p,3P*,1,1s2.2s.3d,3D,1,3,3,,T7096,,
,,88.2676,0.0003,113291.9,,6.13e+08,A,37357.80,150649.68,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,2,5,5,,T7096,,
,,88.2676,0.0003,113291.9,,6.79e+07,A,37357.80,150649.68,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,1,5,3,,T7096,,
88.2679,0.0020,88.26758,0.00023,113291,850,2.45e+09,A,37357.80,150649.68,1s2.2s.2p,3P*,2,1s2.2s.3d,3D,3,5,7,,T7096,L12120,
89.3445,0.0010,89.34421,0.00011,111926.3,25,3.62e+08,B,73396.510,185323.18,1s2.2s.2p,1P*,1,1s2.2s.5d,1D,2,3,5,,u27,L12120,
,,92.45945,0.00014,108155.52,,3.28e+07,C,73396.510,181552.03,1s2.2s.2p,1P*,1,1s2.2s.5s,1S,0,3,1,,u27,,
97.3291,0.0030,97.329,0.003,102744,1,,,102362.770,205107,1s2.2p2,1D,2,1s2.2p.3d,1P*,1,5,3,,,L12120,
,,97.69177,0.00005,102362.77,,1.83e+03,B,0.00,102362.770,1s2.2s2,1S,0,1s2.2p2,1D,2,1,5,E2,T7405,,
97.8943,0.0010,97.89477,0.00015,102151.0,50,6.52e+08,B,73396.510,175547.01,1s2.2s.2p,1P*,1,1s2.2s.4d,1D,2,3,5,,u27,L12120,
98.4645,0.0010,98.4574,0.0010,101559.4,120*,1.46e+09,B,98911.38,200478.1,1s2.2p2,3P,0,1s2.2p.3d,3D*,1,1,3,,"u27,LS",L12120,
98.4645,0.0010,98.4620,0.0010,101559.4,120*,1.97e+09,B,98919.87,200481.9,1s2.2p2,3P,1,1s2.2p.3d,3D*,2,3,5,,"u27,LS",L12120,
,,98.4657,0.0005,101558.2,,1.09e+09,C,98919.87,200478.1,1s2.2p2,3P,1,1s2.2p.3d,3D*,1,3,3,,"u27,LS",,
98.4695,0.0010,98.4698,0.0010,101554.3,250,2.62e+09,B,98933.26,200487.28,1s2.2p2,3P,2,1s2.2p.3d,3D*,3,5,7,,"u27,LS",L12120,
,,98.4750,0.0005,101548.6,,6.53e+08,C,98933.26,200481.9,1s2.2p2,3P,2,1s2.2p.3d,3D*,2,5,5,,"u27,LS",,
,,98.4787,0.0005,101544.8,,7.28e+07,C,98933.26,200478.1,1s2.2p2,3P,2,1s2.2p.3d,3D*,1,5,3,,"u27,LS",,
,,99.7202,0.0006,100280.6,,8.25e+01,C,37341.65,137622.25,1s2.2s.2p,3P*,1,1s2.2s.3s,1S,0,3,1,,T7096,,
,,101.0782,0.0006,98933.3,,1.24e-02,B,0.00,98933.26,1s2.2s2,1S,0,1s2.2p2,3P,2,1,5,E2,T7405,,
,,101.0919,0.0006,98919.9,,8.50e-05,B,0.00,98919.87,1s2.2s2,1S,0,1s2.2p2,3P,1,1,3,M1,T7417,,
