obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
966.5432,0.0010,,10346.149,3h,,,,,,,,,,,1,1,,,L2590,
966.7904,0.0010,966.7913,10343.504,1w,,,188095.292,198438.786,4p5.(2P*<3/2>).6p,2[3/2],1,4p5.(2P*<3/2>).6d,2[1/2]*,0,3,1,,,L2590,
967.4188,0.0005,967.4182,10336.785,300,,,192174.269,202511.06,4p5.(2P*<3/2>).4f,2[5/2],2,4p5.(2P*<3/2>).5g,2[7/2]*,3,5,7,,,L2590,
969.1706,0.0010,969.1698,10318.101,2000c,,,143955.871,154273.980,4p5.4d,3P*,2,4p5.(2P*<3/2>).5p,2[1/2],1,5,3,,,L2590,
969.4621,0.0010,969.4630,10314.998,10c,,,192111.172,202426.161,4p5.(2P*<3/2>).4f,2[5/2],3,4p5.(2P*<3/2>).5g,2[5/2]*,3,7,7,,,L2590,
969.9773,0.0010,,10309.519,2h,,,,,,,,,,,1,1,,,L2590,
975.4297,0.0010,975.4297,10251.892,3h,,,192174.269,202426.161,4p5.(2P*<3/2>).4f,2[5/2],2,4p5.(2P*<3/2>).5g,2[5/2]*,3,5,7,,,L2590,
975.4686,0.0010,975.4692,10251.483,3h,,,192174.269,202425.746,4p5.(2P*<3/2>).4f,2[5/2],2,4p5.(2P*<3/2>).5g,2[5/2]*,2,5,5,,,L2590,
977.3358,0.0005,977.3359,10231.897,75,,,192308.877,202540.774,4p5.(2P*<3/2>).4f,2[7/2],3,4p5.(2P*<3/2>).5g,2[9/2]*,4,7,9,,,L2590,
977.8739,0.0005,977.8739,10226.268,200,,,192314.573,202540.840,4p5.(2P*<3/2>).4f,2[7/2],4,4p5.(2P*<3/2>).5g,2[9/2]*,5,9,11,,,L2590,
978.6529,0.0005,,10218.127,2,,,,,,,,,,,1,1,,,L2590,
980.1825,0.0010,980.1824,10202.182,5h,,,192308.877,202511.06,4p5.(2P*<3/2>).4f,2[7/2],3,4p5.(2P*<3/2>).5g,2[7/2]*,3,7,7,,,L2590,
980.7443,0.0010,980.7443,10196.338,8h,,,192314.573,202510.911,4p5.(2P*<3/2>).4f,2[7/2],4,4p5.(2P*<3/2>).5g,2[7/2]*,4,9,9,,,L2590,
990.6298,0.0010,,10094.588,5h,,,,,,,,,,,1,1,,,L2590,
993.7488,0.0005,993.7500,10062.905,200,,,146832.593,156895.486,4p5.4d,3F*,3,4p5.(2P*<3/2>).5p,2[5/2],3,7,7,,,L2590,
997.3387,0.0010,,10026.684,2w,,,,,,,,,,,1,1,,,L2590,
997.4895,0.0010,997.4923,10025.168,2w,,,148686.714,158711.854,4p5.4d,3F*,2,4p5.(2P*<3/2>).5p,2[3/2],2,5,5,,,L2590,
