obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""122.862""","=""0.015""","=""122.861975""","=""0.000009""","=""5500""","=""9.4e+07""",C,"=""43350.5817""","=""124742.729""","=""5s.5p""","=""3P*""","=""1""","=""5s.6d""","=""3D""","=""1""",,"=""T8104""","=""L17265""",
"=""123.699""","=""0.003""","=""123.698554""","=""0.000011""","=""1700""","=""5.e+05""",E,"=""45829.256""","=""126670.945""","=""5s.5p""","=""3P*""","=""2""","=""5s.6d""","=""1D""","=""2""",,"=""T7081""","=""L1143""",
"=""124.310""","=""0.003""","=""124.30800""","=""0.00011""","=""2600""","=""1.3e+08""",D+,"=""63038.546""","=""143483.89""","=""5s.5p""","=""1P*""","=""1""","=""5s.9d""","=""1D""","=""2""",,"=""T9131""","=""L1143""",
"=""124.591""","=""0.003""","=""124.59518""","=""0.00004""","=""1400""","=""8.e+04""",D+,"=""63038.546""","=""143298.47""","=""5s.5p""","=""1P*""","=""1""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""L1143""",
"=""124.967""","=""0.003""","=""124.96522""","=""0.00003""","=""2800""","=""5.e+06""",E,"=""43350.5817""","=""123372.848""","=""5s.5p""","=""3P*""","=""1""","=""5s.7s""","=""1S""","=""0""",,"=""T7081""","=""L1143""",
"=""126.316""","=""0.003""","=""126.315982""","=""0.000019""","=""3700""","=""3.0e+07""",C,"=""42275.995245348""","=""121442.541""","=""5s.5p""","=""3P*""","=""0""","=""5s.7s""","=""3S""","=""1""",,"=""T8104""","=""L1143""",
"=""126.596""","=""0.015""","=""126.580804""","=""0.000011""","=""5600""","=""2.1e+08""",C+,"=""45829.256""","=""124830.176""","=""5s.5p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""3""",,"=""T8104""","=""L17265""",
"=""126.667""","=""0.003""","=""126.666523""","=""0.000008""","=""4900""","=""5.2e+07""",C,"=""45829.256""","=""124776.714""","=""5s.5p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""2""",,"=""T8104""","=""L1143""",
"=""126.719""","=""0.015""","=""126.721073""","=""0.000008""","=""1400""","=""5.8e+06""",C,"=""45829.256""","=""124742.729""","=""5s.5p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""1""",,"=""T8104""","=""L17265""",
"=""128.049""","=""0.014""","=""128.054157""","=""0.000020""","=""28000""","=""8.9e+07""",C,"=""43350.5817""","=""121442.541""","=""5s.5p""","=""3P*""","=""1""","=""5s.7s""","=""3S""","=""1""",,"=""T8104""","=""L17265""",
"=""""","=""""","=""128.30555""","=""0.00005""","=""""","=""8.e+06""",D,"=""43350.5817""","=""121289.53""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""1S""","=""0""",,"=""T8104""","=""""",
"=""129.250""","=""0.003""","=""129.24937""","=""0.00007""","=""2000""","=""1.7e+08""",D+,"=""63038.546""","=""140408.36""","=""5s.5p""","=""1P*""","=""1""","=""5s.8d""","=""1D""","=""2""",,"=""T9131""","=""L1143""",
"=""129.778""","=""0.003""","=""129.77896""","=""0.00005""","=""1000""","=""""",,"=""63038.546""","=""140092.64""","=""5s.5p""","=""1P*""","=""1""","=""5s.8d""","=""3D""","=""2""",,"=""""","=""L1143""",
"=""130.982""","=""0.003""","=""130.97791""","=""0.00005""","=""2200""","=""2.4e+07""",E,"=""63038.546""","=""139387.30""","=""5s.5p""","=""1P*""","=""1""","=""5s.9s""","=""1S""","=""0""",,"=""T9131""","=""L1143""",
"=""131.412""","=""0.003""","=""131.40862""","=""0.00004""","=""3""","=""1.1e+05""",D+,"=""63038.546""","=""139137.055""","=""5s.5p""","=""1P*""","=""1""","=""5s.9s""","=""3S""","=""1""",,"=""T9131""","=""L1143""",
"=""132.251""","=""0.003""","=""132.251892""","=""0.000019""","=""4200""","=""1.5e+08""",C,"=""45829.256""","=""121442.541""","=""5s.5p""","=""3P*""","=""2""","=""5s.7s""","=""3S""","=""1""",,"=""T8104""","=""L1143""",
"=""""","=""""","=""138.194502""","=""0.000021""","=""""","=""1.8e+08""",D,"=""63038.546""","=""135400.325""","=""5s.5p""","=""1P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""T8104""","=""""",
"=""139.492""","=""0.003""","=""139.493473""","=""0.000023""","=""190""","=""2.4e+05""",D+,"=""63038.546""","=""134726.488""","=""5s.5p""","=""1P*""","=""1""","=""5s.7d""","=""3D""","=""1""",,"=""T9131""","=""L1143""",
"=""141.775""","=""0.003""","=""141.774920""","=""0.000022""","=""410""","=""3.6e+06""",E,"=""43350.5817""","=""113884.919""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""1D""","=""2""",,"=""T7081""","=""L1143""",
"=""141.813""","=""0.003""","=""141.81212""","=""0.00003""","=""2000""","=""1.2e+08""",D,"=""63038.546""","=""133554.382""","=""5s.5p""","=""1P*""","=""1""","=""5s.8s""","=""1S""","=""0""",,"=""T8104""","=""L1143""",
"=""146.949""","=""0.013""","=""146.938544""","=""0.000022""","=""2300""","=""2.5e+07""",D,"=""45829.256""","=""113884.919""","=""5s.5p""","=""3P*""","=""2""","=""5p2""","=""1D""","=""2""",,"=""T8104""","=""L17265""",
"=""157.153""","=""0.003""","=""157.152648""","=""0.000022""","=""260000""","=""5.2e+08""",B,"=""63038.546""","=""126670.945""","=""5s.5p""","=""1P*""","=""1""","=""5s.6d""","=""1D""","=""2""",,"=""T8104""","=""L1143""",
"=""158.637""","=""0.013""","=""158.633100""","=""0.000025""","=""850000""","=""1.28e+09""",B+,"=""0.000000000""","=""63038.546""","=""5s2""","=""1S""","=""0""","=""5s.5p""","=""1P*""","=""1""",,"=""T7202""","=""L17265""",
"=""160.732""","=""0.003""","=""160.73371""","=""0.00003""","=""260000""","=""3.2e+08""",B,"=""43350.5817""","=""105565.283""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""3P""","=""2""",,"=""T8104""","=""L1143""",
"=""161.980""","=""0.003""","=""161.974356""","=""0.000024""","=""17""","=""2.7e+05""",E,"=""63038.546""","=""124776.714""","=""5s.5p""","=""1P*""","=""1""","=""5s.6d""","=""3D""","=""2""",,"=""T9131""","=""L1143""",
"=""162.060""","=""0.003""","=""162.063567""","=""0.000024""","=""15""","=""5.2e+05""",D+,"=""63038.546""","=""124742.729""","=""5s.5p""","=""1P*""","=""1""","=""5s.6d""","=""3D""","=""1""",,"=""T9131""","=""L1143""",
"=""164.005""","=""0.003""","=""164.0060""","=""0.0004""","=""180000""","=""3.7e+08""",C,"=""42275.995245348""","=""103249.39""","=""5s.5p""","=""3P*""","=""0""","=""5p2""","=""3P""","=""1""",,"=""T8104""","=""L1143""",
"=""""","=""""","=""165.74320""","=""0.00005""","=""240000""","=""1.36e+09""",B,"=""63038.546""","=""123372.848""","=""5s.5p""","=""1P*""","=""1""","=""5s.7s""","=""1S""","=""0""",,"=""T8104""","=""L14521""",
"=""166.946""","=""0.003""","=""166.9482""","=""0.0004""","=""110000""","=""3.5e+08""",C,"=""43350.5817""","=""103249.39""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""3P""","=""1""",,"=""T8104""","=""L1143""",
"=""167.187""","=""0.003""","=""167.18850""","=""0.00011""","=""120000""","=""7.3e+08""",B,"=""42275.995245348""","=""102088.72""","=""5s.5p""","=""3P*""","=""0""","=""5s.5d""","=""3D""","=""1""",,"=""T5262c90""","=""L1143""",
"=""167.402""","=""0.003""","=""167.40317""","=""0.00003""","=""130000""","=""9.5e+08""",B,"=""45829.256""","=""105565.283""","=""5s.5p""","=""3P*""","=""2""","=""5p2""","=""3P""","=""2""",,"=""T5262c90,T8104""","=""L1143""",
"=""169.997""","=""0.003""","=""169.99833""","=""0.00009""","=""200000""","=""8.6e+08""",B,"=""43350.5817""","=""102174.69""","=""5s.5p""","=""3P*""","=""1""","=""5s.5d""","=""3D""","=""2""",,"=""T5262c90""","=""L1143""",
"=""170.245""","=""0.003""","=""170.24714""","=""0.00012""","=""120000""","=""4.1e+08""",B,"=""43350.5817""","=""102088.72""","=""5s.5p""","=""3P*""","=""1""","=""5s.5d""","=""3D""","=""1""",,"=""T8104""","=""L1143""",
"=""171.653""","=""0.003""","=""171.6518""","=""0.0006""","=""110000""","=""1.1e+09""",C,"=""43350.5817""","=""101608.06""","=""5s.5p""","=""3P*""","=""1""","=""5p2""","=""3P""","=""0""",,"=""T8104""","=""L1143""",
"=""171.670""","=""0.003""","=""171.67092""","=""0.00009""","=""19000""","=""1.08e+09""",C+,"=""63038.546""","=""121289.53""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""1S""","=""0""",,"=""T5262c90""","=""L1143""",
"=""174.153""","=""0.003""","=""174.1549""","=""0.0004""","=""95000""","=""4.9e+08""",B,"=""45829.256""","=""103249.39""","=""5s.5p""","=""3P*""","=""2""","=""5p2""","=""3P""","=""1""",,"=""T8104""","=""L1143""",
"=""177.056""","=""0.003""","=""177.05652""","=""0.00004""","=""140000""","=""1.06e+09""",A,"=""45829.256""","=""102308.397""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""3D""","=""3""",,"=""T5262""","=""L1143""",
"=""177.475""","=""0.003""","=""177.47667""","=""0.00009""","=""58000""","=""2.34e+08""",B,"=""45829.256""","=""102174.69""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""3D""","=""2""",,"=""T8104""","=""L1143""",
"=""177.746""","=""0.003""","=""177.74787""","=""0.00013""","=""27000""","=""1.6e+07""",C,"=""45829.256""","=""102088.72""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""3D""","=""1""",,"=""T8104""","=""L1143""",
"=""184.236""","=""0.003""","=""184.23720""","=""0.00003""","=""26000""","=""3.7e+06""",D,"=""43350.5817""","=""97628.436""","=""5s.5p""","=""3P*""","=""1""","=""5s.5d""","=""1D""","=""2""",,"=""T8104""","=""L1143""",
"=""186.289""","=""0.003""","=""186.29040""","=""0.00004""","=""4900""","=""4.7e+06""",D,"=""43350.5817""","=""97030.212""","=""5s.5p""","=""3P*""","=""1""","=""5s.6s""","=""1S""","=""0""",,"=""T8104""","=""L1143""",
"=""193.05331""","=""0.00004""","=""193.05325""","=""0.00003""","=""25000""","=""1.1e+07""",D+,"=""45829.256""","=""97628.436""","=""5s.5p""","=""3P*""","=""2""","=""5s.5d""","=""1D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""193.214""","=""0.009""","=""193.2000""","=""0.0005""","=""590""","=""""",,"=""93923.884""","=""145683.72""","=""5s.6s""","=""3S""","=""1""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L1143""",
"=""193.61876""","=""0.00003""","=""193.618757""","=""0.000019""","=""20000""","=""9.6e+07""",C,"=""42275.995245348""","=""93923.884""","=""5s.5p""","=""3P*""","=""0""","=""5s.6s""","=""3S""","=""1""",,"=""T8104""","=""L9805c113""",
"=""195.334""","=""0.009""","=""195.3434""","=""0.0005""","=""300""","=""""",,"=""93923.884""","=""145115.79""","=""5s.6s""","=""3S""","=""1""","=""5s.8f""","=""3F*""","=""2""",,"=""""","=""L1143""",
"=""196.598""","=""0.009""","=""196.6063""","=""0.0005""","=""720""","=""""",,"=""97628.436""","=""148491.51""","=""5s.5d""","=""1D""","=""2""","=""5s.11f""","=""1F*""","=""3""",,"=""""","=""L1143""",
"=""196.67087""","=""0.00003""","=""196.670862""","=""0.000023""","=""92000""","=""1.27e+09""",B+,"=""63038.546""","=""113884.919""","=""5s.5p""","=""1P*""","=""1""","=""5p2""","=""1D""","=""2""",,"=""T5262c90""","=""L9805c113""",
"=""197.732788""","=""0.000023""","=""197.732787""","=""0.000020""","=""32000""","=""2.7e+08""",B,"=""43350.5817""","=""93923.884""","=""5s.5p""","=""3P*""","=""1""","=""5s.6s""","=""3S""","=""1""",,"=""T8104""","=""L9805c113""",
"=""199.703""","=""0.009""","=""199.6968""","=""0.0005""","=""240""","=""1.5e+07""",D+,"=""97628.436""","=""147704.35""","=""5s.5d""","=""1D""","=""2""","=""5s.10f""","=""1F*""","=""3""",,"=""T9131""","=""L1143""",
"=""199.804""","=""0.009""","=""199.7921""","=""0.0005""","=""140""","=""""",,"=""97628.436""","=""147680.47""","=""5s.5d""","=""1D""","=""2""","=""5s.10f""","=""3F*""","=""3""",,"=""""","=""L1143""",
obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""200.812""","=""0.009""","=""200.8082""","=""0.0003""","=""140""","=""""",,"=""93923.884""","=""143706.54""","=""5s.6s""","=""3S""","=""1""","=""5s.10p""","=""3P*""","=""1""",,"=""""","=""L1143""",
"=""203.979""","=""0.009""","=""203.9748""","=""0.0005""","=""330""","=""4.0e+07""",D+,"=""97628.436""","=""146638.37""","=""5s.5d""","=""1D""","=""2""","=""5s.9f""","=""1F*""","=""3""",,"=""T9131""","=""L1143""",
"=""204.081""","=""0.009""","=""204.07533""","=""0.00017""","=""210*""","=""""",,"=""97628.436""","=""146614.22""","=""5s.5d""","=""1D""","=""2""","=""5s.9f""","=""3F*""","=""2""",,"=""""","=""L1143""",
"=""204.081""","=""0.009""","=""204.0834""","=""0.0005""","=""210*""","=""""",,"=""97628.436""","=""146612.28""","=""5s.5d""","=""1D""","=""2""","=""5s.9f""","=""3F*""","=""3""",,"=""""","=""L1143""",
"=""205.476""","=""0.009""","=""205.4692""","=""0.0006""","=""210""","=""""",,"=""97030.212""","=""145683.72""","=""5s.6s""","=""1S""","=""0""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L1143""",
"=""205.572""","=""0.009""","=""205.5872""","=""0.0007""","=""400""","=""""",,"=""97030.212""","=""145655.81""","=""5s.6s""","=""1S""","=""0""","=""5s.11p""","=""3P*""","=""1""",,"=""""","=""L1143""",
"=""207.857182""","=""0.000013""","=""207.857186""","=""0.000013""","=""76000""","=""4.2e+08""",B,"=""45829.256""","=""93923.884""","=""5s.5p""","=""3P*""","=""2""","=""5s.6s""","=""3S""","=""1""",,"=""T5262c90,T8104""","=""L9805c113""",
"=""208.030""","=""0.009""","=""208.0274""","=""0.0006""","=""330""","=""""",,"=""97628.436""","=""145683.72""","=""5s.5d""","=""1D""","=""2""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L1143""",
"=""208.151""","=""0.009""","=""208.1483""","=""0.0007""","=""300""","=""""",,"=""97628.436""","=""145655.81""","=""5s.5d""","=""1D""","=""2""","=""5s.11p""","=""3P*""","=""1""",,"=""""","=""L1143""",
"=""210.3891""","=""0.0018""","=""210.3886""","=""0.0005""","=""1700""","=""1.0e+07""",E,"=""97628.436""","=""145144.45""","=""5s.5d""","=""1D""","=""2""","=""5s.8f""","=""1F*""","=""3""",,"=""T9131""","=""L3548c121""",
"=""210.510""","=""0.009""","=""210.5076""","=""0.0004""","=""190*""","=""""",,"=""97628.436""","=""145117.59""","=""5s.5d""","=""1D""","=""2""","=""5s.8f""","=""3F*""","=""3""",,"=""""","=""L1143""",
"=""210.510""","=""0.009""","=""210.5156""","=""0.0006""","=""190*""","=""""",,"=""97628.436""","=""145115.79""","=""5s.5d""","=""1D""","=""2""","=""5s.8f""","=""3F*""","=""2""",,"=""""","=""L1143""",
"=""213.564""","=""0.009""","=""213.55898""","=""0.00018""","=""160""","=""3.5e+05""",E,"=""93923.884""","=""140734.59""","=""5s.6s""","=""3S""","=""1""","=""5s.9p""","=""3P*""","=""1""",,"=""T9131""","=""L1143""",
"=""213.9150""","=""0.0018""","=""213.9146""","=""0.0004""","=""540""","=""""",,"=""97030.212""","=""143763.10""","=""5s.6s""","=""1S""","=""0""","=""5s.10p""","=""1P*""","=""1""",,"=""""","=""L3548c121""",
"=""214.168""","=""0.009""","=""214.1739""","=""0.0004""","=""170""","=""""",,"=""97030.212""","=""143706.54""","=""5s.6s""","=""1S""","=""0""","=""5s.10p""","=""3P*""","=""1""",,"=""""","=""L1143""",
"=""216.6876""","=""0.0019""","=""216.6888""","=""0.0004""","=""990""","=""1.2e+07""",D+,"=""97628.436""","=""143763.10""","=""5s.5d""","=""1D""","=""2""","=""5s.10p""","=""1P*""","=""1""",,"=""T9131""","=""L3548c121""",
"=""216.9548""","=""0.0019""","=""216.9548""","=""0.0004""","=""560""","=""1.7e+06""",D+,"=""97628.436""","=""143706.54""","=""5s.5d""","=""1D""","=""2""","=""5s.10p""","=""3P*""","=""1""",,"=""T9131""","=""L3548c121""",
"=""219.265""","=""0.009""","=""219.2591""","=""0.0007""","=""70""","=""3.8e+06""",D+,"=""102088.72""","=""147682.61""","=""5s.5d""","=""3D""","=""1""","=""5s.10f""","=""3F*""","=""2""",,"=""T9131""","=""L1143""",
"=""219.5668""","=""0.0019""","=""219.5684""","=""0.0006""","=""450""","=""""",,"=""102174.69""","=""147704.35""","=""5s.5d""","=""3D""","=""2""","=""5s.10f""","=""1F*""","=""3""",,"=""""","=""L3548c121""",
"=""""","=""""","=""219.6734""","=""0.0007""","=""""","=""7.e+05""",D+,"=""102174.69""","=""147682.61""","=""5s.5d""","=""3D""","=""2""","=""5s.10f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""219.6837""","=""0.0007""","=""""","=""4.0e+06""",D+,"=""102174.69""","=""147680.47""","=""5s.5d""","=""3D""","=""2""","=""5s.10f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""219.727""","=""0.009""","=""219.7441""","=""0.0010""","=""97i""","=""""",,"=""102308.397""","=""147801.67""","=""5s.5d""","=""3D""","=""3""","=""5s<1/2,F=4>.10h""","=""""","=""""",,"=""""","=""L1143""",
"=""220.219""","=""0.009""","=""220.2152""","=""0.0006""","=""130""","=""""",,"=""102308.397""","=""147704.35""","=""5s.5d""","=""3D""","=""3""","=""5s.10f""","=""1F*""","=""3""",,"=""""","=""L1143""",
"=""220.267""","=""0.009""","=""220.2756""","=""0.0007""","=""74""","=""4.4e+06""",D+,"=""102308.397""","=""147691.91""","=""5s.5d""","=""3D""","=""3""","=""5s.10f""","=""3F*""","=""4""",,"=""T9131""","=""L1143""",
"=""220.327""","=""0.009""","=""220.3311""","=""0.0006""","=""80""","=""4.9e+05""",D+,"=""102308.397""","=""147680.47""","=""5s.5d""","=""3D""","=""3""","=""5s.10f""","=""3F*""","=""3""",,"=""T9131""","=""L1143""",
"=""220.5279""","=""0.0019""","=""220.5292""","=""0.0003""","=""1000""","=""1.8e+07""",D+,"=""97628.436""","=""142959.77""","=""5s.5d""","=""1D""","=""2""","=""5s.7f""","=""1F*""","=""3""",,"=""T9131""","=""L3548c121""",
"=""220.6720""","=""0.0019""","=""220.67303""","=""0.00024""","=""440""","=""""",,"=""97628.436""","=""142930.22""","=""5s.5d""","=""1D""","=""2""","=""5s.7f""","=""3F*""","=""3""",,"=""""","=""L3548c121""",
"=""224.531""","=""0.009""","=""224.5208""","=""0.0003""","=""170""","=""8.e+06""",D+,"=""102088.72""","=""146614.22""","=""5s.5d""","=""3D""","=""1""","=""5s.9f""","=""3F*""","=""2""",,"=""T9131""","=""L1143""",
"=""224.8318""","=""0.0015""","=""224.8330""","=""0.0007""","=""110""","=""""",,"=""102174.69""","=""146638.37""","=""5s.5d""","=""3D""","=""2""","=""5s.9f""","=""1F*""","=""3""",,"=""""","=""L3548c121""",
"=""224.961""","=""0.007""","=""224.95515""","=""0.00025""","=""150bl*""","=""1.5e+06""",D+,"=""102174.69""","=""146614.22""","=""5s.5d""","=""3D""","=""2""","=""5s.9f""","=""3F*""","=""2""",,"=""T9131""","=""L3548c121""",
"=""224.961""","=""0.007""","=""224.9650""","=""0.0006""","=""150bl*""","=""8.e+06""",D+,"=""102174.69""","=""146612.28""","=""5s.5d""","=""3D""","=""2""","=""5s.9f""","=""3F*""","=""3""",,"=""T9131""","=""L3548c121""",
"=""225.5787""","=""0.0015""","=""225.5805""","=""0.0007""","=""300""","=""9.e+06""",D+,"=""102308.397""","=""146624.75""","=""5s.5d""","=""3D""","=""3""","=""5s.9f""","=""3F*""","=""4""",,"=""T9131""","=""L3548c121""",
"=""225.614""","=""0.009""","=""225.6440""","=""0.0006""","=""43""","=""1.0e+06""",D+,"=""102308.397""","=""146612.28""","=""5s.5d""","=""3D""","=""3""","=""5s.9f""","=""3F*""","=""3""",,"=""T9131""","=""L1143""",
"=""226.829""","=""0.009""","=""226.8125""","=""0.0013""","=""48""","=""""",,"=""101608.06""","=""145683.72""","=""5p2""","=""3P""","=""0""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L1143""",
"=""226.968""","=""0.009""","=""226.9562""","=""0.0015""","=""100""","=""""",,"=""101608.06""","=""145655.81""","=""5p2""","=""3P""","=""0""","=""5s.11p""","=""3P*""","=""1""",,"=""""","=""L1143""",
"=""228.1640""","=""0.0016""","=""228.16301""","=""0.00021""","=""330""","=""""",,"=""97030.212""","=""140845.00""","=""5s.6s""","=""1S""","=""0""","=""5s.9p""","=""1P*""","=""1""",,"=""""","=""L3548c121""",
"=""228.7395""","=""0.0010""","=""228.73947""","=""0.00021""","=""130""","=""""",,"=""97030.212""","=""140734.59""","=""5s.6s""","=""1S""","=""0""","=""5s.9p""","=""3P*""","=""1""",,"=""""","=""L3548c121""",
"=""229.315""","=""0.009""","=""229.3134""","=""0.0008""","=""35""","=""""",,"=""102088.72""","=""145683.72""","=""5s.5d""","=""3D""","=""1""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L1143""",
"=""229.485""","=""0.009""","=""229.4603""","=""0.0009""","=""25""","=""""",,"=""102088.72""","=""145655.81""","=""5s.5d""","=""3D""","=""1""","=""5s.11p""","=""3P*""","=""1""",,"=""""","=""L1143""",
"=""229.772""","=""0.009""","=""229.7666""","=""0.0007""","=""48""","=""""",,"=""102174.69""","=""145683.72""","=""5s.5d""","=""3D""","=""2""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L1143""",
"=""230.529""","=""0.009""","=""230.5307""","=""0.0008""","=""360""","=""""",,"=""103249.39""","=""146614.22""","=""5p2""","=""3P""","=""1""","=""5s.9f""","=""3F*""","=""2""",,"=""""","=""L1143""",
"=""230.606448""","=""0.000008""","=""230.606448""","=""0.000008""","=""19000""","=""2.10e+06""",B+,"=""0.000000000""","=""43350.5817""","=""5s2""","=""1S""","=""0""","=""5s.5p""","=""3P*""","=""1""",,"=""T7202""","=""L11278c120""",
"=""231.3217""","=""0.0011""","=""231.32164""","=""0.00021""","=""540""","=""8.e+06""",E,"=""97628.436""","=""140845.00""","=""5s.5d""","=""1D""","=""2""","=""5s.9p""","=""1P*""","=""1""",,"=""T9131""","=""L3548c121""",
"=""231.442""","=""0.009""","=""231.4423""","=""0.0009""","=""65""","=""""",,"=""97628.436""","=""140822.48""","=""5s.5d""","=""1D""","=""2""","=""5s.9p""","=""3P*""","=""2""",,"=""""","=""L1143""",
"=""231.9154""","=""0.0011""","=""231.91418""","=""0.00022""","=""290""","=""1.5e+06""",E,"=""97628.436""","=""140734.59""","=""5s.5d""","=""1D""","=""2""","=""5s.9p""","=""3P*""","=""1""",,"=""T9131""","=""L3548c121""",
"=""232.3306""","=""0.0016""","=""232.3308""","=""0.0005""","=""83""","=""""",,"=""102088.72""","=""145117.59""","=""5s.5d""","=""3D""","=""1""","=""5s.8f""","=""3F*""","=""3""",E2,"=""""","=""L3548c121""",
"=""232.3387""","=""0.0016""","=""232.3405""","=""0.0007""","=""150""","=""5.8e+06""",D+,"=""102088.72""","=""145115.79""","=""5s.5d""","=""3D""","=""1""","=""5s.8f""","=""3F*""","=""2""",,"=""T9131""","=""L3548c121""",
"=""232.6491""","=""0.0016""","=""232.6504""","=""0.0006""","=""67""","=""""",,"=""102174.69""","=""145144.45""","=""5s.5d""","=""3D""","=""2""","=""5s.8f""","=""1F*""","=""3""",,"=""""","=""L3548c121""",
"=""232.7949""","=""0.0011""","=""232.7959""","=""0.0005""","=""290""","=""6.e+06""",D+,"=""102174.69""","=""145117.59""","=""5s.5d""","=""3D""","=""2""","=""5s.8f""","=""3F*""","=""3""",,"=""T9131""","=""L3548c121""",
"=""""","=""""","=""232.8057""","=""0.0007""","=""""","=""1.1e+06""",D+,"=""102174.69""","=""145115.79""","=""5s.5d""","=""3D""","=""2""","=""5s.8f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""233.4570""","=""0.0016""","=""233.4584""","=""0.0009""","=""320""","=""7.e+06""",D+,"=""102308.397""","=""145129.44""","=""5s.5d""","=""3D""","=""3""","=""5s.8f""","=""3F*""","=""4""",,"=""T9131""","=""L3548c121""",
