obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
130.0049,0.0016,130.005604,0.000024,76920.2,3200H*,,,13542.6461,90462.407,3d4,b 3F2,3,3d3.(4F<5/2>).4f,2[9/2]*,4,7,9,,,L10089c179,
130.0552,0.0016,130.054838,0.000019,76890.4,6400h,,,13542.6461,90433.288,3d4,b 3F2,3,3d3.(4F<5/2>).4f,2[7/2]*,4,7,9,,,L10089c179,
130.1237,0.0016,130.123842,0.000015,76850.0,5900h,2.3e+07,D+,8842.0507,85691.918,3d3.(4F).4s,a 3F,3,3d2.(3F).4s.4p.(1P*),s 3F*,4,7,9,,T9770,L10089c179,
130.3203,0.0016,130.320037,0.000015,76734.0,2900h,2.8e+07,D+,8640.3641,85374.535,3d3.(4F).4s,a 3F,2,3d2.(3F).4s.4p.(1P*),s 3F*,3,5,7,,T9770,L10089c179,
130.5032,0.0016,130.50372,0.00007,76626.5,3100h,,,2808.9590,79435.13,3d3.(4F).4s,a 5F,3,3d3.(4F).5p,3D*,2,7,5,,,L10089c179,
130.5588,0.0016,130.558480,0.000015,76593.8,23000h,2.9e+08,D+,9097.8891,85691.918,3d3.(4F).4s,a 3F,4,3d2.(3F).4s.4p.(1P*),s 3F*,4,9,9,,T9770,L10089c179,
130.6638,0.0016,130.663470,0.000015,76532.3,23000h,2.5e+08,D+,8842.0507,85374.535,3d3.(4F).4s,a 3F,3,3d2.(3F).4s.4p.(1P*),s 3F*,3,7,7,,T9770,L10089c179,
130.7830,0.0016,130.78336,0.00010,76462.5,11000h,1.8e+07,D+,8640.3641,85102.69,3d3.(4F).4s,a 3F,2,3d2.(3P).4s.4p.(3P*),u 3P*,2,5,5,,T9770,L10089c179,
131.0540,0.0016,131.05403,0.00004,76304.4,1500h,,,339.1256,76643.532,3d4,a 5D,4,3d2.(1D).4s.4p.(3P*),u 3F*,4,9,9,,,L10089c179,
131.1022,0.0016,131.100663,0.000021,76276.4,12000h*,,,14655.6082,90932.873,3d4,a 3G,5,3d3.(4F<9/2>).4f,2[11/2]*,5,11,11,,,L10089c179,
131.1022,0.0016,131.101727,0.000015,76276.4,12000h*,3.3e+07,D+,9097.8891,85374.535,3d3.(4F).4s,a 3F,4,3d2.(3F).4s.4p.(1P*),s 3F*,3,9,7,,T9770,L10089c179,
131.1290,0.0016,131.127469,0.000022,76260.8,25000h*,,,14655.6082,90917.280,3d4,a 3G,5,3d3.(4F<9/2>).4f,2[13/2]*,6,11,13,,,L10089c179,
131.1290,0.0016,131.12924,0.00010,76260.8,25000h*,,,8842.0507,85102.69,3d3.(4F).4s,a 3F,3,3d2.(3P).4s.4p.(3P*),u 3P*,2,7,5,,,L10089c179,
131.2408,0.0016,131.240910,0.000019,76195.8,3700h,,,14461.7495,90657.503,3d4,a 3G,3,3d3.(4F<7/2>).4f,2[9/2]*,4,7,9,,,L10089c179,
131.3887,0.0016,131.38828,0.00003,76110.0,12000h,,,14556.0689,90666.358,3d4,a 3G,4,3d3.(4F<7/2>).4f,2[11/2]*,5,9,11,,,L10089c179,
131.5777,0.0016,131.577809,0.000024,76000.7,9600h,,,14461.7495,90462.407,3d4,a 3G,3,3d3.(4F<5/2>).4f,2[9/2]*,4,7,9,,,L10089c179,
131.7557,0.0016,131.754970,0.000014,75898.0,3200h,,,9097.8891,84996.354,3d3.(4F).4s,a 3F,4,3d2.(3F).4s.4p.(1P*),t 3G*,5,9,11,,,L10089c179,
131.8798,0.0016,131.880834,0.000016,75826.6,2700h,,,8842.0507,84668.080,3d3.(4F).4s,a 3F,3,3d2.(3F).4s.4p.(1P*),t 3G*,4,7,9,,,L10089c179,
132.0027,0.0016,132.00354,0.00003,75756.0,1600h,,,8640.3641,84395.911,3d3.(4F).4s,a 3F,2,3d2.(3F).4s.4p.(1P*),t 3G*,3,5,7,,,L10089c179,
132.4748,0.0016,132.47541,0.00016,75486.0,1300h,,,339.1256,75824.83,3d4,a 5D,4,3d2.(3P).4s.4p.(3P*),w 5D*,4,9,9,,,L10089c179,
133.3343,0.0016,133.33518,0.00012,74999.4,2700h,,,2687.2090,77686.17,3d3.(4F).4s,a 5F,2,3d3.(2D1).4p,3F*,3,5,7,,,L10089c179,
133.8367,0.0016,133.83695,0.00013,74717.9,4400h,,,2968.3883,77686.17,3d3.(4F).4s,a 5F,4,3d3.(2D1).4p,3F*,3,9,7,,,L10089c179,
134.2068,0.0016,134.207753,0.000020,74511.9,1600h,,,16421.5292,90932.873,3d3.(2G).4s,b 3G,4,3d3.(4F<9/2>).4f,2[11/2]*,5,9,11,,,L10089c179,
134.4098,0.0016,134.408803,0.000022,74399.4,5300h,,,16532.9841,90932.873,3d3.(2G).4s,b 3G,5,3d3.(4F<9/2>).4f,2[11/2]*,5,11,11,,,L10089c179,
134.4379,0.0016,134.436979,0.000023,74383.8,16000h,,,16532.9841,90917.280,3d3.(2G).4s,b 3G,5,3d3.(4F<9/2>).4f,2[13/2]*,6,11,13,,,L10089c179,
134.6388,0.0016,134.639378,0.000022,74272.8,2100h,,,16340.9837,90613.460,3d3.(2G).4s,b 3G,3,3d3.(4F<7/2>).4f,2[7/2]*,3,7,7,,,L10089c179,
134.6890,0.0016,134.68952,0.00003,74245.1,5200h,,,16421.5292,90666.358,3d3.(2G).4s,b 3G,4,3d3.(4F<7/2>).4f,2[11/2]*,5,9,11,,,L10089c179,
134.9142,0.0016,134.91376,0.00003,74121.2,5100h,,,16340.9837,90462.407,3d3.(2G).4s,b 3G,3,3d3.(4F<5/2>).4f,2[9/2]*,4,7,9,,,L10089c179,
135.3968,0.0016,135.395990,0.000024,73857.0,1300h,,,8640.3641,82497.795,3d3.(4F).4s,a 3F,2,3d2.(3P).4s.4p.(3P*),r 3D*,1,5,3,,,L10089c179,
135.8440,0.0020,135.84155,0.00003,73613.9,110000,,,2605.0400,76220.220,3d3.(4F).4s,a 5F,1,3d2.(1D).4s.4p.(3P*),u 3F*,2,3,5,,,L8201c179,
136.0899,0.0006,136.09041,0.00004,73480.9,12000,1.7e+07,D+,3162.9673,76643.532,3d3.(4F).4s,a 5F,5,3d2.(1D).4s.4p.(3P*),u 3F*,4,11,9,,T9770,L10089c179,
136.2078,0.0008,136.20863,0.00003,73417.2,1500,,,2968.3883,76385.177,3d3.(4F).4s,a 5F,4,3d2.(1D).4s.4p.(3P*),u 3F*,3,9,7,,,L10089c179,
136.2813,0.0008,136.28173,0.00004,73377.7,2300,1.3e+07,D+,14556.0689,87933.474,3d4,a 3G,4,3d2.(1G).4s.4p.(3P*),r 3F*,3,9,7,,T9770,L10089c179,
136.6219,0.0008,136.62242,0.00011,73194.7,1300,,,11908.2593,85102.69,3d4,a 3P2,2,3d2.(3P).4s.4p.(3P*),u 3P*,2,5,5,,,L10089c179,
137.0803,0.0008,137.081675,0.000013,72949.9,1500,,,2808.9590,75758.170,3d3.(4F).4s,a 5F,3,3d3.(2D1).4p,t 3D*,2,7,5,,,L10089c179,
137.1989,0.0008,137.19894,0.00023,72886.9,1100,,,2687.2090,75574.07,3d3.(4F).4s,a 5F,2,3d2.(3P).4s.4p.(3P*),w 5D*,3,5,7,,,L10089c179,
137.2128,0.0006,137.212648,0.000015,72879.5,7300,,,2968.3883,75847.967,3d3.(4F).4s,a 5F,4,3d3.(2D1).4p,t 3D*,3,9,7,,,L10089c179,
137.2564,0.0006,137.25622,0.00017,72856.4,7300,1.6e+07,D+,2968.3883,75824.83,3d3.(4F).4s,a 5F,4,3d2.(3P).4s.4p.(3P*),w 5D*,4,9,9,,T9770,L10089c179,
137.3699,0.0008,137.37002,0.00021,72796.2,1400,,,2605.0400,75401.13,3d3.(4F).4s,a 5F,1,3d2.(3P).4s.4p.(3P*),w 5D*,2,3,5,,,L10089c179,
137.4288,0.0006,137.42850,0.00023,72765.0,14000,3.0e+07,D+,2808.9590,75574.07,3d3.(4F).4s,a 5F,3,3d2.(3P).4s.4p.(3P*),w 5D*,3,7,7,,T9770,L10089c179,
137.5252,0.0006,137.52525,0.00021,72714.0,14000,4.2e+07,D+,2687.2090,75401.13,3d3.(4F).4s,a 5F,2,3d2.(3P).4s.4p.(3P*),w 5D*,2,5,5,,T9770,L10089c179,
137.7299,0.0006,137.73027,0.00023,72605.9,11000,1.1e+08,D+,2968.3883,75574.07,3d3.(4F).4s,a 5F,4,3d2.(3P).4s.4p.(3P*),w 5D*,3,9,7,,T9770,L10089c179,
137.7553,0.0014,137.7545,0.0004,72592.5,14000*,1.0e+08,D+,2687.2090,75280.10&dagger;,3d3.(4F).4s,a 5F,2,3d2.(3P).4s.4p.(3P*),w 5D*,1,5,3,,T9770,L10089c179,
137.7553,0.0014,137.75590,0.00021,72592.5,14000*,1.0e+08,D+,2808.9590,75401.13,3d3.(4F).4s,a 5F,3,3d2.(3P).4s.4p.(3P*),w 5D*,2,7,5,,T9770,L10089c179,
138.1229,0.0006,138.12320,0.00004,72399.3,2800,,,18269.515,90668.646,3d4,a 3D,1,3d3.(4F<7/2>).4f,2[3/2]*,1,3,3,,,L10089c179,
138.3458,0.0008,138.34493,0.00004,72282.6,2200,,,18269.515,90552.613,3d4,a 3D,1,3d3.(4F<7/2>).4f,2[1/2]*,1,3,3,,,L10089c179,
138.3929,0.0016,138.39156,0.00004,72258.0,2200h*,,,18293.8723,90552.613,3d4,a 3D,2,3d3.(4F<7/2>).4f,2[1/2]*,1,5,3,,,L10089c179,
138.3929,0.0016,138.39286,0.00004,72258.0,2200h*,,,18353.830,90611.894,3d4,a 3D,3,3d3.(4F<7/2>).4f,2[5/2]*,2,7,5,,,L10089c179,
139.4669,0.0006,139.46746,0.00004,71701.6,4100,3.3e+07,D+,16340.9837,88042.295,3d3.(2G).4s,b 3G,3,3d2.(1G).4s.4p.(3P*),r 3F*,2,7,5,,T9770,L10089c179,
139.6414,0.0006,139.64178,0.00012,71612.0,7800,,,13490.8843,85102.69,3d4,b 3F2,2,3d2.(3P).4s.4p.(3P*),u 3P*,2,5,5,,,L10089c179,
140.0808,0.0006,140.080714,0.000016,71387.4,12000,,,13608.9393,84996.354,3d4,b 3F2,4,3d2.(3F).4s.4p.(1P*),t 3G*,5,9,11,,,L10089c179,
140.3386,0.0006,140.33764,0.00003,71256.2,8000,3.4e+07,D+,16532.9841,87789.706,3d3.(2G).4s,b 3G,5,3d2.(1G).4s.4p.(3P*),r 3F*,4,11,9,,T9770,L10089c179,
140.3688,0.0008,140.368839,0.000024,71240.9,2100,,,8640.3641,79881.247,3d3.(4F).4s,a 3F,2,3d2.(1G).4s.4p.(3P*),u 3G*,3,5,7,,,L10089c179,
140.4198,0.0006,140.41867,0.00006,71215.0,21000,,,8842.0507,80057.65,3d3.(4F).4s,a 3F,3,3d3.(4F).5p,3F*,3,7,7,,,L10089c179,
140.4488,0.0006,140.44904,0.00008,71200.3,11000,,,9097.8891,80298.09,3d3.(4F).4s,a 3F,4,3d3.(4F).5p,3F*,4,9,9,,,L10089c179,
