obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
131.9844,0.0009,131.9843,0.0004,75766.6,8000,7.e+07,D,5204.698,80971.3,3d7.(4F).4s,a 5F,1,3d6.(5D).4s.4p,x 5D*,1,3,3,,T6999,L4687c119,
132.1725,0.0009,132.1715,0.0003,75658.7,2000,1.4e+06,E,11321.860,86981.16,3d7.(4F).4s,b 3F,2,3d6.(5D).4s.4p,u 3D*,3,5,7,,T6999,L4687c119,
132.2879,0.0009,132.2874,0.0004,75592.7,1200,7.e+06,D,4950.062,80543.04,3d7.(4F).4s,a 5F,2,3d6.(5D).4s.4p,x 5D*,3,5,7,,T6999,L4687c119,
132.3036,0.0009,132.3033,0.0005,75583.7,780,8.e+06,E,5204.698,80788.63,3d7.(4F).4s,a 5F,1,3d6.(5D).4s.4p,x 5D*,2,3,5,,T6999,L4687c119,
132.4791,0.0009,132.47846,0.00009,75483.6,3200,,,45197.711,120681.68,3d7.(4F).4p,z 5F*,5,3d7.(4F).6d,5G,6,11,13,,,L4687c119,
133.5188,0.0012,133.52047,0.00012,74895.8,360d,,,45972.036,120866.92,3d7.(4F).4p,z 5F*,3,3d7.(4F).7s,3F,3,7,7,,,L4687c119,
133.6482,0.0012,133.64964,0.00016,74823.3,250d,,,45378.754,120201.25,3d7.(4F).4p,z 5F*,4,3d7.(4F).7s,3F,4,9,9,,,L4687c119,
134.2593,0.0012,134.2597,0.0003,74482.7,220,,,11651.277,86133.80,3d8,a 1D,2,3d6.(5D).4s.4p,y 5P*,1,5,3,,,L4687c119,
134.5399,0.0009,134.53924,0.00005,74327.4,930,7.e+05,E,9812.860,84140.618,3d7.(4F).4s,b 3F,4,3d7.(2F).4p,w 3F*,4,9,9,,T6999,L4687c119,
134.6503,0.0009,134.65109,0.00011,74266.5,640,,,47345.845,121611.86,3d7.(4F).4p,z 5G*,5,3d7.(4F).6d,3H,6,11,13,,,L4687c119,
134.6739,0.0012,134.6725,0.0005,74253.4,220,,,13593.288,87847.5,3d8,a 3P,0,3d6.(5D).4s.4p,u 3D*,1,1,3,,,L4687c119,
134.7175,0.0012,134.7176,0.0003,74229.4,310*,,,13260.688,87490.05,3d8,a 3P,2,3d6.(5D).4s.4p,u 3D*,2,5,5,,,L4687c119,
134.7175,0.0012,134.71785,0.00016,74229.4,320*,,,45972.036,120201.25,3d7.(4F).4p,z 5F*,3,3d7.(4F).7s,3F,4,7,9,,,L4687c119,
134.9267,0.0009,134.92733,0.00016,74114.3,1500,,,45197.711,119311.68,3d7.(4F).4p,z 5F*,5,3d7.(4F).7s,5F,5,11,11,,,L4687c119,
135.0450,0.0009,135.04398,0.00003,74049.4,8800,,,9812.860,83862.81,3d7.(4F).4s,b 3F,4,3d7.(2F).4p,w 3F*,3,9,7,,,L4687c119,
135.1025,0.0009,135.10207,0.00011,74017.9,910,,,48150.940,122169.05?,3d7.(4F).4p,z 5G*,3,3d7.(4F).6d,5H,4,7,9,,,L4687c119,
135.4199,0.0009,135.42057,0.00017,73844.4,8100,,,47807.493,121651.52,3d7.(4F).4p,z 5G*,4,3d7.(4F).6d,5H,5,9,11,,,L4687c119,
135.7179,0.0009,135.71868,0.00017,73682.3,9900,,,47078.494,120760.32,3d7.(4F).4p,z 5G*,6,3d7.(4F).6d,5H,7,13,15,,,L4687c119,
135.8633,0.0009,135.86368,0.00009,73603.4,2900,,,47078.494,120681.68,3d7.(4F).4p,z 5G*,6,3d7.(4F).6d,5G,6,13,13,,,L4687c119,
136.0577,0.0009,136.05858,0.00013,73498.2,7700,,,47345.845,120843.60,3d7.(4F).4p,z 5G*,5,3d7.(4F).6d,5H,6,11,13,,,L4687c119,
136.8798,0.0009,136.88166,0.00011,73056.8,4500,,,48556.052,121611.86,3d7.(4F).4p,z 3G*,5,3d7.(4F).6d,3H,6,11,13,,,L4687c119,
137.2573,0.0012,137.25818,0.00017,72855.9,610,,,47345.845,120201.25,3d7.(4F).4p,z 5G*,5,3d7.(4F).7s,3F,4,11,9,,,L4687c119,
137.3233,0.0009,137.324036,0.000008,72820.9,1700,,,25147.233,97967.697,3d7.(2G).4s,b 1G,4,3d7.(4F).5p,3F*,3,9,7,,,L4687c119,
137.8069,0.0009,137.80667,0.00003,72565.3,11000,4.9e+07,D,11651.277,84216.703,3d8,a 1D,2,3d7.(2F).4p,v 3D*,3,5,7,,T6999,L4687c119,
138.0098,0.0009,138.01063,0.00011,72458.6,7200,,,47039.105,119497.29,3d7.(4F).4p,z 5D*,3,3d7.(4F).7s,5F,4,7,9,,,L4687c119,
138.0829,0.0012,138.08183,0.00017,72420.3,1000,,,47807.493,120228.32?,3d7.(4F).4p,z 5G*,4,3d7.(4F).7s,5F,3,9,7,,,L4687c119,
138.3044,0.0012,138.30643,0.00017,72304.3,1400,,,49348.304,121651.52,3d7.(4F).4p,z 3G*,4,3d7.(4F).6d,5H,5,9,11,,,L4687c119,
138.3357,0.0009,138.33641,0.00013,72287.9,7100,,,48556.052,120843.60,3d7.(4F).4p,z 3G*,5,3d7.(4F).6d,5H,6,11,13,,,L4687c119,
138.4397,0.0009,138.44052,0.00017,72233.6,11000,,,47078.494,119311.68,3d7.(4F).4p,z 5G*,6,3d7.(4F).7s,5F,5,13,11,,,L4687c119,
138.5966,0.0012,138.59736,0.00012,72151.9,4200d,,,47345.845,119497.29,3d7.(4F).4p,z 5G*,5,3d7.(4F).7s,5F,4,11,9,,,L4687c119,
138.9779,0.0009,138.97800,0.00017,71953.9,2700,,,49697.683,121651.52,3d7.(4F).4p,z 3F*,4,3d7.(4F).6d,5H,5,9,11,,,L4687c119,
139.0447,0.0012,139.04536,0.00017,71919.3,1300d,,,10708.331,82627.31,3d7.(4F).4s,b 3F,3,3d6.(5D).4s.4p,y 5F*,3,7,7,,,L4687c119,
139.5757,0.0012,139.57670,0.00018,71645.7,2600d,,,48556.052,120201.25,3d7.(4F).4p,z 3G*,5,3d7.(4F).7s,3F,4,11,9,,,L4687c119,
139.5905,0.0012,139.5904,0.0005,71638.1,890,,,11321.860,82960.0,3d7.(4F).4s,b 3F,2,3d6.(5D).4s.4p,y 5F*,1,5,3,,,L4687c119,
139.6915,0.0012,139.694491,0.000012,71586.3,870,2.7e+06,E,950.324,72535.108,3d8,a 3F,3,3d7.(2D2).4p,y 1F*,3,7,7,,T6999,L4687c119,
139.8226,0.0012,139.82373,0.00014,71519.2,910d,,,49348.304,120866.92,3d7.(4F).4p,z 3G*,4,3d7.(4F).7s,3F,3,9,7,,,L4687c119,
140.2153,0.0009,140.214223,0.000010,71318.9,12000,,,24886.400,96205.841,3d7.(2P).4s,c 3P,2,3d7.(4F).5p,5D*,2,5,5,,,L4687c119,
140.2352,0.0012,140.2353,0.0005,71308.8,850,,,11651.277,82960.0,3d8,a 1D,2,3d6.(5D).4s.4p,y 5F*,1,5,3,,,L4687c119,
140.5798,0.0009,140.57998,0.00006,71134.0,6000,6.e+07,D,13260.688,84394.573,3d8,a 3P,2,3d7.(2F).4p,v 3D*,2,5,5,,T6999,L4687c119,
140.7269,0.0012,140.728943,0.000006,71059.6,1200,,,950.324,72008.912,3d8,a 3F,3,3d7.(2H).4p,y 3H*,4,7,9,,,L4687c119,
140.8149,0.0009,140.81487,0.00006,71015.2,5900,8.e+07,D,13404.321,84419.550,3d8,a 3P,1,3d7.(2F).4p,v 3D*,1,3,3,,T6999,L4687c119,
140.8643,0.0009,140.86441,0.00006,70990.3,12000,1.3e+08,D,13404.321,84394.573,3d8,a 3P,1,3d7.(2F).4p,v 3D*,2,3,5,,T6999,L4687c119,
140.9324,0.0009,140.93238,0.00003,70956.0,23000,1.4e+08,D,13260.688,84216.703,3d8,a 3P,2,3d7.(2F).4p,v 3D*,3,5,7,,T6999,L4687c119,
140.9616,0.0012,140.96174,0.00012,70941.3,850,,,48556.052,119497.29,3d7.(4F).4p,z 3G*,5,3d7.(4F).7s,5F,4,11,9,,,L4687c119,
141.0681,0.0009,141.066955,0.000010,70887.7,5900,,,25317.517,96205.841,3d7.(2P).4s,c 3P,1,3d7.(4F).5p,5D*,2,3,5,,,L4687c119,
